State,State Code,Year,Month Code,Gender,Deaths
Montana,30,2016,2016/02,Male,449
Montana,30,2016,2016/03,Female,415
Montana,30,2016,2016/03,Male,417
Montana,30,2016,2016/04,Female,407
Montana,30,2016,2016/04,Male,446
Montana,30,2016,2016/05,Female,395
Montana,30,2016,2016/05,Male,438
Montana,30,2016,2016/06,Female,333
Montana,30,2016,2016/06,Male,404
Montana,30,2016,2016/07,Female,387
Montana,30,2016,2016/07,Male,469
Montana,30,2016,2016/08,Female,386
Montana,30,2016,2016/08,Male,412
Montana,30,2016,2016/09,Female,364
Montana,30,2016,2016/09,Male,382
Montana,30,2016,2016/10,Female,415
Montana,30,2016,2016/10,Male,414
Montana,30,2016,2016/11,Female,385
Montana,30,2016,2016/11,Male,425
Montana,30,2016,2016/12,Female,451
Montana,30,2016,2016/12,Male,470
Montana,30,2017,2017/01,Female,477
Montana,30,2017,2017/01,Male,468
Montana,30,2017,2017/02,Female,430
Montana,30,2017,2017/02,Male,488
Montana,30,2017,2017/03,Female,462
Montana,30,2017,2017/03,Male,467
Montana,30,2017,2017/04,Female,384
Montana,30,2017,2017/04,Male,455
Montana,30,2017,2017/05,Female,431
Montana,30,2017,2017/05,Male,427
Montana,30,2017,2017/06,Female,348
Montana,30,2017,2017/06,Male,431
Montana,30,2017,2017/07,Female,392
Montana,30,2017,2017/07,Male,445
Montana,30,2017,2017/08,Female,391
Montana,30,2017,2017/08,Male,424
Montana,30,2017,2017/09,Female,358
Montana,30,2017,2017/09,Male,381
Montana,30,2017,2017/10,Female,408
Montana,30,2017,2017/10,Male,460
Montana,30,2017,2017/11,Female,414
Montana,30,2017,2017/11,Male,416
Montana,30,2017,2017/12,Female,407
Montana,30,2017,2017/12,Male,436
Montana,30,2018,2018/01,Female,424
Montana,30,2018,2018/01,Male,450
Montana,30,2018,2018/02,Female,388
Montana,30,2018,2018/02,Male,449
Montana,30,2018,2018/03,Female,402
Montana,30,2018,2018/03,Male,443
Montana,30,2018,2018/04,Female,400
Montana,30,2018,2018/04,Male,449
Montana,30,2018,2018/05,Female,349
Montana,30,2018,2018/05,Male,399
Montana,30,2018,2018/06,Female,396
Montana,30,2018,2018/06,Male,393
Montana,30,2018,2018/07,Female,385
Montana,30,2018,2018/07,Male,461
Montana,30,2018,2018/08,Female,392
Montana,30,2018,2018/08,Male,428
Montana,30,2018,2018/09,Female,380
Montana,30,2018,2018/09,Male,417
Montana,30,2018,2018/10,Female,387
Montana,30,2018,2018/10,Male,485
Montana,30,2018,2018/11,Female,418
Montana,30,2018,2018/11,Male,459
Montana,30,2018,2018/12,Female,355
Montana,30,2018,2018/12,Male,483
Montana,30,2019,2019/01,Female,459
Montana,30,2019,2019/01,Male,509
Montana,30,2019,2019/02,Female,425
Montana,30,2019,2019/02,Male,457
Montana,30,2019,2019/03,Female,462
Montana,30,2019,2019/03,Male,477
Montana,30,2019,2019/04,Female,410
Montana,30,2019,2019/04,Male,472
Montana,30,2019,2019/05,Female,387
Montana,30,2019,2019/05,Male,442
Montana,30,2019,2019/06,Female,359
Montana,30,2019,2019/06,Male,460
Montana,30,2019,2019/07,Female,395
Montana,30,2019,2019/07,Male,429
Montana,30,2019,2019/08,Female,363
Montana,30,2019,2019/08,Male,474
Montana,30,2019,2019/09,Female,357
Montana,30,2019,2019/09,Male,479
Montana,30,2019,2019/10,Female,410
Montana,30,2019,2019/10,Male,445
Montana,30,2019,2019/11,Female,383
Montana,30,2019,2019/11,Male,455
Montana,30,2019,2019/12,Female,422
Montana,30,2019,2019/12,Male,471
Montana,30,2020,2020/01,Female,438
Montana,30,2020,2020/01,Male,522
Montana,30,2020,2020/02,Female,413
Montana,30,2020,2020/02,Male,480
Montana,30,2020,2020/03,Female,428
Montana,30,2020,2020/03,Male,545
Montana,30,2020,2020/04,Female,384
Montana,30,2020,2020/04,Male,476
Montana,30,2020,2020/05,Female,371
Montana,30,2020,2020/05,Male,457
Montana,30,2020,2020/06,Female,367
Montana,30,2020,2020/06,Male,464
Montana,30,2020,2020/07,Female,392
Montana,30,2020,2020/07,Male,481
Montana,30,2020,2020/08,Female,414
Montana,30,2020,2020/08,Male,522
Montana,30,2020,2020/09,Female,440
Montana,30,2020,2020/09,Male,523
Montana,30,2020,2020/10,Female,595
Montana,30,2020,2020/10,Male,709
Montana,30,2020,2020/11,Female,601
Montana,30,2020,2020/11,Male,725
Montana,30,2020,2020/12,Female,564
Montana,30,2020,2020/12,Male,716
Nebraska,31,2010,2010/01,Female,695
Nebraska,31,2010,2010/01,Male,638
Nebraska,31,2010,2010/02,Female,666
Nebraska,31,2010,2010/02,Male,570
Nebraska,31,2010,2010/03,Female,649
Nebraska,31,2010,2010/03,Male,664
Nebraska,31,2010,2010/04,Female,623
Nebraska,31,2010,2010/04,Male,595
Nebraska,31,2010,2010/05,Female,649
Nebraska,31,2010,2010/05,Male,632
Nebraska,31,2010,2010/06,Female,556
Nebraska,31,2010,2010/06,Male,613
Nebraska,31,2010,2010/07,Female,666
Nebraska,31,2010,2010/07,Male,603
Nebraska,31,2010,2010/08,Female,591
Nebraska,31,2010,2010/08,Male,570
Nebraska,31,2010,2010/09,Female,619
Nebraska,31,2010,2010/09,Male,619
Nebraska,31,2010,2010/10,Female,654
Nebraska,31,2010,2010/10,Male,645
Nebraska,31,2010,2010/11,Female,650
Nebraska,31,2010,2010/11,Male,634
Nebraska,31,2010,2010/12,Female,690
Nebraska,31,2010,2010/12,Male,680
Nebraska,31,2011,2011/01,Female,736
Nebraska,31,2011,2011/01,Male,686
Nebraska,31,2011,2011/02,Female,683
Nebraska,31,2011,2011/02,Male,610
Nebraska,31,2011,2011/03,Female,753
Nebraska,31,2011,2011/03,Male,672
Nebraska,31,2011,2011/04,Female,677
Nebraska,31,2011,2011/04,Male,669
Nebraska,31,2011,2011/05,Female,685
Nebraska,31,2011,2011/05,Male,620
Nebraska,31,2011,2011/06,Female,611
Nebraska,31,2011,2011/06,Male,586
Nebraska,31,2011,2011/07,Female,578
Nebraska,31,2011,2011/07,Male,602
Nebraska,31,2011,2011/08,Female,646
Nebraska,31,2011,2011/08,Male,619
Nebraska,31,2011,2011/09,Female,606
Nebraska,31,2011,2011/09,Male,600
Nebraska,31,2011,2011/10,Female,633
Nebraska,31,2011,2011/10,Male,591
Nebraska,31,2011,2011/11,Female,644
Nebraska,31,2011,2011/11,Male,658
Nebraska,31,2011,2011/12,Female,687
Nebraska,31,2011,2011/12,Male,624
Nebraska,31,2012,2012/01,Female,694
Nebraska,31,2012,2012/01,Male,635
Nebraska,31,2012,2012/02,Female,630
Nebraska,31,2012,2012/02,Male,641
Nebraska,31,2012,2012/03,Female,787
Nebraska,31,2012,2012/03,Male,650
Nebraska,31,2012,2012/04,Female,626
Nebraska,31,2012,2012/04,Male,596
Nebraska,31,2012,2012/05,Female,616
Nebraska,31,2012,2012/05,Male,604
Nebraska,31,2012,2012/06,Female,608
Nebraska,31,2012,2012/06,Male,625
Nebraska,31,2012,2012/07,Female,635
Nebraska,31,2012,2012/07,Male,620
Nebraska,31,2012,2012/08,Female,622
Nebraska,31,2012,2012/08,Male,658
Nebraska,31,2012,2012/09,Female,612
Nebraska,31,2012,2012/09,Male,637
Nebraska,31,2012,2012/10,Female,647
Nebraska,31,2012,2012/10,Male,674
Nebraska,31,2012,2012/11,Female,715
Nebraska,31,2012,2012/11,Male,665
Nebraska,31,2012,2012/12,Female,728
Nebraska,31,2012,2012/12,Male,734
Nebraska,31,2013,2013/01,Female,835
Nebraska,31,2013,2013/01,Male,796
Nebraska,31,2013,2013/02,Female,685
Nebraska,31,2013,2013/02,Male,659
Nebraska,31,2013,2013/03,Female,725
Nebraska,31,2013,2013/03,Male,647
Nebraska,31,2013,2013/04,Female,680
Nebraska,31,2013,2013/04,Male,652
Nebraska,31,2013,2013/05,Female,653
Nebraska,31,2013,2013/05,Male,672
Nebraska,31,2013,2013/06,Female,590
Nebraska,31,2013,2013/06,Male,607
Nebraska,31,2013,2013/07,Female,601
Nebraska,31,2013,2013/07,Male,608
Nebraska,31,2013,2013/08,Female,669
Nebraska,31,2013,2013/08,Male,655
Nebraska,31,2013,2013/09,Female,588
Nebraska,31,2013,2013/09,Male,566
Nebraska,31,2013,2013/10,Female,670
Nebraska,31,2013,2013/10,Male,548
Nebraska,31,2013,2013/11,Female,681
Nebraska,31,2013,2013/11,Male,610
Nebraska,31,2013,2013/12,Female,695
Nebraska,31,2013,2013/12,Male,662
Nebraska,31,2014,2014/01,Female,713
Nebraska,31,2014,2014/01,Male,755
Nebraska,31,2014,2014/02,Female,686
Nebraska,31,2014,2014/02,Male,642
Nebraska,31,2014,2014/03,Female,701
Nebraska,31,2014,2014/03,Male,727
Nebraska,31,2014,2014/04,Female,650
Nebraska,31,2014,2014/04,Male,679
Nebraska,31,2014,2014/05,Female,647
Nebraska,31,2014,2014/05,Male,663
Nebraska,31,2014,2014/06,Female,615
Nebraska,31,2014,2014/06,Male,619
Nebraska,31,2014,2014/07,Female,588
Nebraska,31,2014,2014/07,Male,626
Nebraska,31,2014,2014/08,Female,609
Nebraska,31,2014,2014/08,Male,603
Nebraska,31,2014,2014/09,Female,628
Nebraska,31,2014,2014/09,Male,662
Nebraska,31,2014,2014/10,Female,691
Nebraska,31,2014,2014/10,Male,648
Nebraska,31,2014,2014/11,Female,664
Nebraska,31,2014,2014/11,Male,675
Nebraska,31,2014,2014/12,Female,761
Nebraska,31,2014,2014/12,Male,726
Nebraska,31,2015,2015/01,Female,888
Nebraska,31,2015,2015/01,Male,784
Nebraska,31,2015,2015/02,Female,702
Nebraska,31,2015,2015/02,Male,707
Nebraska,31,2015,2015/03,Female,792
Nebraska,31,2015,2015/03,Male,744
Nebraska,31,2015,2015/04,Female,710
Nebraska,31,2015,2015/04,Male,679
Nebraska,31,2015,2015/05,Female,677
Nebraska,31,2015,2015/05,Male,692
Nebraska,31,2015,2015/06,Female,631
Nebraska,31,2015,2015/06,Male,660
Nebraska,31,2015,2015/07,Female,672
Nebraska,31,2015,2015/07,Male,683
Nebraska,31,2015,2015/08,Female,643
Nebraska,31,2015,2015/08,Male,676
Nebraska,31,2015,2015/09,Female,693
Nebraska,31,2015,2015/09,Male,621
Nebraska,31,2015,2015/10,Female,705
Nebraska,31,2015,2015/10,Male,678
Nebraska,31,2015,2015/11,Female,608
Nebraska,31,2015,2015/11,Male,681
Nebraska,31,2015,2015/12,Female,693
Nebraska,31,2015,2015/12,Male,721
Nebraska,31,2016,2016/01,Female,680
Nebraska,31,2016,2016/01,Male,772
Nebraska,31,2016,2016/02,Female,657
Nebraska,31,2016,2016/02,Male,611
Nebraska,31,2016,2016/03,Female,712
Nebraska,31,2016,2016/03,Male,664
Nebraska,31,2016,2016/04,Female,738
Nebraska,31,2016,2016/04,Male,662
Nebraska,31,2016,2016/05,Female,685
Nebraska,31,2016,2016/05,Male,630
Nebraska,31,2016,2016/06,Female,602
Nebraska,31,2016,2016/06,Male,611
Nebraska,31,2016,2016/07,Female,642
Nebraska,31,2016,2016/07,Male,618
Nebraska,31,2016,2016/08,Female,691
Nebraska,31,2016,2016/08,Male,725
Nebraska,31,2016,2016/09,Female,629
Nebraska,31,2016,2016/09,Male,639
Nebraska,31,2016,2016/10,Female,669
Nebraska,31,2016,2016/10,Male,669
Nebraska,31,2016,2016/11,Female,714
Nebraska,31,2016,2016/11,Male,679
Nebraska,31,2016,2016/12,Female,769
Nebraska,31,2016,2016/12,Male,749
Nebraska,31,2017,2017/01,Female,852
Nebraska,31,2017,2017/01,Male,846
Nebraska,31,2017,2017/02,Female,770
Nebraska,31,2017,2017/02,Male,708
Nebraska,31,2017,2017/03,Female,709
Nebraska,31,2017,2017/03,Male,735
Nebraska,31,2017,2017/04,Female,664
Nebraska,31,2017,2017/04,Male,648
Nebraska,31,2017,2017/05,Female,681
Nebraska,31,2017,2017/05,Male,665
Nebraska,31,2017,2017/06,Female,663
Nebraska,31,2017,2017/06,Male,701
Nebraska,31,2017,2017/07,Female,641
Nebraska,31,2017,2017/07,Male,695
Nebraska,31,2017,2017/08,Female,612
Nebraska,31,2017,2017/08,Male,688
Nebraska,31,2017,2017/09,Female,665
Nebraska,31,2017,2017/09,Male,626
Nebraska,31,2017,2017/10,Female,685
Nebraska,31,2017,2017/10,Male,716
Nebraska,31,2017,2017/11,Female,677
Nebraska,31,2017,2017/11,Male,715
Nebraska,31,2017,2017/12,Female,751
Nebraska,31,2017,2017/12,Male,765
Nebraska,31,2018,2018/01,Female,830
Nebraska,31,2018,2018/01,Male,832
Nebraska,31,2018,2018/02,Female,694
Nebraska,31,2018,2018/02,Male,691
Nebraska,31,2018,2018/03,Female,746
Nebraska,31,2018,2018/03,Male,792
Nebraska,31,2018,2018/04,Female,684
Nebraska,31,2018,2018/04,Male,692
Nebraska,31,2018,2018/05,Female,654
Nebraska,31,2018,2018/05,Male,695
Nebraska,31,2018,2018/06,Female,668
Nebraska,31,2018,2018/06,Male,705
Nebraska,31,2018,2018/07,Female,639
Nebraska,31,2018,2018/07,Male,680
Nebraska,31,2018,2018/08,Female,683
Nebraska,31,2018,2018/08,Male,669
Nebraska,31,2018,2018/09,Female,683
Nebraska,31,2018,2018/09,Male,642
Nebraska,31,2018,2018/10,Female,699
Nebraska,31,2018,2018/10,Male,711
Nebraska,31,2018,2018/11,Female,681
Nebraska,31,2018,2018/11,Male,670
Nebraska,31,2018,2018/12,Female,714
Nebraska,31,2018,2018/12,Male,750
Nebraska,31,2019,2019/01,Female,775
Nebraska,31,2019,2019/01,Male,810
Nebraska,31,2019,2019/02,Female,712
Nebraska,31,2019,2019/02,Male,686
Nebraska,31,2019,2019/03,Female,723
Nebraska,31,2019,2019/03,Male,736
Nebraska,31,2019,2019/04,Female,704
Nebraska,31,2019,2019/04,Male,717
Nebraska,31,2019,2019/05,Female,670
Nebraska,31,2019,2019/05,Male,741
Nebraska,31,2019,2019/06,Female,617
Nebraska,31,2019,2019/06,Male,668
Nebraska,31,2019,2019/07,Female,696
Nebraska,31,2019,2019/07,Male,649
Nebraska,31,2019,2019/08,Female,678
Nebraska,31,2019,2019/08,Male,677
Nebraska,31,2019,2019/09,Female,691
Nebraska,31,2019,2019/09,Male,644
Nebraska,31,2019,2019/10,Female,673
Nebraska,31,2019,2019/10,Male,786
Nebraska,31,2019,2019/11,Female,706
Nebraska,31,2019,2019/11,Male,650
Nebraska,31,2019,2019/12,Female,801
Nebraska,31,2019,2019/12,Male,760
Nebraska,31,2020,2020/01,Female,777
Nebraska,31,2020,2020/01,Male,772
Nebraska,31,2020,2020/02,Female,688
Nebraska,31,2020,2020/02,Male,673
Nebraska,31,2020,2020/03,Female,768
Nebraska,31,2020,2020/03,Male,722
Nebraska,31,2020,2020/04,Female,724
Nebraska,31,2020,2020/04,Male,734
Nebraska,31,2020,2020/05,Female,755
Nebraska,31,2020,2020/05,Male,833
Nebraska,31,2020,2020/06,Female,723
Nebraska,31,2020,2020/06,Male,692
Nebraska,31,2020,2020/07,Female,720
Nebraska,31,2020,2020/07,Male,751
Nebraska,31,2020,2020/08,Female,748
Nebraska,31,2020,2020/08,Male,812
Nebraska,31,2020,2020/09,Female,726
Nebraska,31,2020,2020/09,Male,762
Nebraska,31,2020,2020/10,Female,850
Nebraska,31,2020,2020/10,Male,955
Nebraska,31,2020,2020/11,Female,1054
Nebraska,31,2020,2020/11,Male,1244
Nebraska,31,2020,2020/12,Female,974
Nebraska,31,2020,2020/12,Male,1092
Nevada,32,2010,2010/01,Female,771
Nevada,32,2010,2010/01,Male,920
Nevada,32,2010,2010/02,Female,725
Nevada,32,2010,2010/02,Male,796
Nevada,32,2010,2010/03,Female,787
Nevada,32,2010,2010/03,Male,956
Nevada,32,2010,2010/04,Female,718
Nevada,32,2010,2010/04,Male,905
Nevada,32,2010,2010/05,Female,772
Nevada,32,2010,2010/05,Male,880
Nevada,32,2010,2010/06,Female,743
Nevada,32,2010,2010/06,Male,859
Nevada,32,2010,2010/07,Female,780
Nevada,32,2010,2010/07,Male,913
Nevada,32,2010,2010/08,Female,760
Nevada,32,2010,2010/08,Male,864
Nevada,32,2010,2010/09,Female,699
Nevada,32,2010,2010/09,Male,860
Nevada,32,2010,2010/10,Female,727
Nevada,32,2010,2010/10,Male,823
Nevada,32,2010,2010/11,Female,738
Nevada,32,2010,2010/11,Male,909
Nevada,32,2010,2010/12,Female,765
Nevada,32,2010,2010/12,Male,953
Nevada,32,2011,2011/01,Female,770
Nevada,32,2011,2011/01,Male,943
Nevada,32,2011,2011/02,Female,787
Nevada,32,2011,2011/02,Male,871
Nevada,32,2011,2011/03,Female,870
Nevada,32,2011,2011/03,Male,1004
Nevada,32,2011,2011/04,Female,806
Nevada,32,2011,2011/04,Male,985
Nevada,32,2011,2011/05,Female,792
Nevada,32,2011,2011/05,Male,917
Nevada,32,2011,2011/06,Female,797
Nevada,32,2011,2011/06,Male,900
Nevada,32,2011,2011/07,Female,728
Nevada,32,2011,2011/07,Male,944
Nevada,32,2011,2011/08,Female,738
Nevada,32,2011,2011/08,Male,906
Nevada,32,2011,2011/09,Female,706
Nevada,32,2011,2011/09,Male,893
Nevada,32,2011,2011/10,Female,764
Nevada,32,2011,2011/10,Male,838
Nevada,32,2011,2011/11,Female,779
Nevada,32,2011,2011/11,Male,872
Nevada,32,2011,2011/12,Female,813
Nevada,32,2011,2011/12,Male,920
Nevada,32,2012,2012/01,Female,856
Nevada,32,2012,2012/01,Male,973
Nevada,32,2012,2012/02,Female,849
Nevada,32,2012,2012/02,Male,886
Nevada,32,2012,2012/03,Female,838
Nevada,32,2012,2012/03,Male,969
Nevada,32,2012,2012/04,Female,796
Nevada,32,2012,2012/04,Male,952
Nevada,32,2012,2012/05,Female,814
Nevada,32,2012,2012/05,Male,955
Nevada,32,2012,2012/06,Female,720
Nevada,32,2012,2012/06,Male,925
Nevada,32,2012,2012/07,Female,726
Nevada,32,2012,2012/07,Male,929
Nevada,32,2012,2012/08,Female,796
Nevada,32,2012,2012/08,Male,962
Nevada,32,2012,2012/09,Female,809
Nevada,32,2012,2012/09,Male,907
Nevada,32,2012,2012/10,Female,767
Nevada,32,2012,2012/10,Male,894
Nevada,32,2012,2012/11,Female,730
Nevada,32,2012,2012/11,Male,958
Nevada,32,2012,2012/12,Female,797
Nevada,32,2012,2012/12,Male,977
Nevada,32,2013,2013/01,Female,920
Nevada,32,2013,2013/01,Male,1064
Nevada,32,2013,2013/02,Female,859
Nevada,32,2013,2013/02,Male,997
Nevada,32,2013,2013/03,Female,926
Nevada,32,2013,2013/03,Male,1009
Nevada,32,2013,2013/04,Female,821
Nevada,32,2013,2013/04,Male,946
Nevada,32,2013,2013/05,Female,793
Nevada,32,2013,2013/05,Male,1014
Nevada,32,2013,2013/06,Female,795
Nevada,32,2013,2013/06,Male,935
Nevada,32,2013,2013/07,Female,795
Nevada,32,2013,2013/07,Male,983
Nevada,32,2013,2013/08,Female,689
Nevada,32,2013,2013/08,Male,925
Nevada,32,2013,2013/09,Female,788
Nevada,32,2013,2013/09,Male,848
Nevada,32,2013,2013/10,Female,788
Nevada,32,2013,2013/10,Male,948
Nevada,32,2013,2013/11,Female,800
Nevada,32,2013,2013/11,Male,907
Nevada,32,2013,2013/12,Female,896
Nevada,32,2013,2013/12,Male,1022
Nevada,32,2014,2014/01,Female,914
Nevada,32,2014,2014/01,Male,1097
Nevada,32,2014,2014/02,Female,801
Nevada,32,2014,2014/02,Male,979
Nevada,32,2014,2014/03,Female,890
Nevada,32,2014,2014/03,Male,1022
Nevada,32,2014,2014/04,Female,748
Nevada,32,2014,2014/04,Male,966
Nevada,32,2014,2014/05,Female,792
Nevada,32,2014,2014/05,Male,995
Nevada,32,2014,2014/06,Female,747
Nevada,32,2014,2014/06,Male,943
Nevada,32,2014,2014/07,Female,790
Nevada,32,2014,2014/07,Male,1031
Nevada,32,2014,2014/08,Female,766
Nevada,32,2014,2014/08,Male,983
Nevada,32,2014,2014/09,Female,753
Nevada,32,2014,2014/09,Male,1005
Nevada,32,2014,2014/10,Female,818
Nevada,32,2014,2014/10,Male,999
Nevada,32,2014,2014/11,Female,826
Nevada,32,2014,2014/11,Male,1022
Nevada,32,2014,2014/12,Female,888
Nevada,32,2014,2014/12,Male,1018
Nevada,32,2015,2015/01,Female,984
Nevada,32,2015,2015/01,Male,1178
Nevada,32,2015,2015/02,Female,804
Nevada,32,2015,2015/02,Male,973
Nevada,32,2015,2015/03,Female,965
Nevada,32,2015,2015/03,Male,1096
Nevada,32,2015,2015/04,Female,886
Nevada,32,2015,2015/04,Male,985
Nevada,32,2015,2015/05,Female,863
Nevada,32,2015,2015/05,Male,994
Nevada,32,2015,2015/06,Female,831
Nevada,32,2015,2015/06,Male,1014
Nevada,32,2015,2015/07,Female,832
Nevada,32,2015,2015/07,Male,1012
Nevada,32,2015,2015/08,Female,806
Nevada,32,2015,2015/08,Male,1043
Nevada,32,2015,2015/09,Female,808
Nevada,32,2015,2015/09,Male,968
Nevada,32,2015,2015/10,Female,794
Nevada,32,2015,2015/10,Male,1028
Nevada,32,2015,2015/11,Female,872
Nevada,32,2015,2015/11,Male,1070
Nevada,32,2015,2015/12,Female,979
Nevada,32,2015,2015/12,Male,1094
Nevada,32,2016,2016/01,Female,961
Nevada,32,2016,2016/01,Male,1151
Nevada,32,2016,2016/02,Female,958
Nevada,32,2016,2016/02,Male,1115
Nevada,32,2016,2016/03,Female,986
Nevada,32,2016,2016/03,Male,1129
Nevada,32,2016,2016/04,Female,889
Nevada,32,2016,2016/04,Male,1114
Nevada,32,2016,2016/05,Female,823
Nevada,32,2016,2016/05,Male,1031
Nevada,32,2016,2016/06,Female,789
Nevada,32,2016,2016/06,Male,1080
Nevada,32,2016,2016/07,Female,877
Nevada,32,2016,2016/07,Male,1089
Nevada,32,2016,2016/08,Female,873
Nevada,32,2016,2016/08,Male,1179
Nevada,32,2016,2016/09,Female,899
Nevada,32,2016,2016/09,Male,1015
Nevada,32,2016,2016/10,Female,878
Nevada,32,2016,2016/10,Male,1044
Nevada,32,2016,2016/11,Female,836
Nevada,32,2016,2016/11,Male,1016
Nevada,32,2016,2016/12,Female,960
Nevada,32,2016,2016/12,Male,1210
Nevada,32,2017,2017/01,Female,1064
Nevada,32,2017,2017/01,Male,1326
Nevada,32,2017,2017/02,Female,881
Nevada,32,2017,2017/02,Male,1109
Nevada,32,2017,2017/03,Female,962
Nevada,32,2017,2017/03,Male,1196
Nevada,32,2017,2017/04,Female,919
Nevada,32,2017,2017/04,Male,1142
Nevada,32,2017,2017/05,Female,962
Nevada,32,2017,2017/05,Male,1127
Nevada,32,2017,2017/06,Female,847
Nevada,32,2017,2017/06,Male,1154
Nevada,32,2017,2017/07,Female,877
Nevada,32,2017,2017/07,Male,1112
Nevada,32,2017,2017/08,Female,816
Nevada,32,2017,2017/08,Male,1040
Nevada,32,2017,2017/09,Female,832
Nevada,32,2017,2017/09,Male,1064
Nevada,32,2017,2017/10,Female,888
Nevada,32,2017,2017/10,Male,1110
Nevada,32,2017,2017/11,Female,903
Nevada,32,2017,2017/11,Male,1084
Nevada,32,2017,2017/12,Female,1056
Nevada,32,2017,2017/12,Male,1186
Nevada,32,2018,2018/01,Female,1130
Nevada,32,2018,2018/01,Male,1344
Nevada,32,2018,2018/02,Female,853
Nevada,32,2018,2018/02,Male,1078
Nevada,32,2018,2018/03,Female,996
Nevada,32,2018,2018/03,Male,1217
Nevada,32,2018,2018/04,Female,914
Nevada,32,2018,2018/04,Male,1118
Nevada,32,2018,2018/05,Female,878
Nevada,32,2018,2018/05,Male,1123
Nevada,32,2018,2018/06,Female,917
Nevada,32,2018,2018/06,Male,1161
Nevada,32,2018,2018/07,Female,905
Nevada,32,2018,2018/07,Male,1160
Nevada,32,2018,2018/08,Female,827
Nevada,32,2018,2018/08,Male,1155
Nevada,32,2018,2018/09,Female,770
Nevada,32,2018,2018/09,Male,1076
Nevada,32,2018,2018/10,Female,866
Nevada,32,2018,2018/10,Male,1109
Nevada,32,2018,2018/11,Female,905
Nevada,32,2018,2018/11,Male,1128
Nevada,32,2018,2018/12,Female,939
Nevada,32,2018,2018/12,Male,1146
Nevada,32,2019,2019/01,Female,1037
Nevada,32,2019,2019/01,Male,1269
Nevada,32,2019,2019/02,Female,946
Nevada,32,2019,2019/02,Male,1174
Nevada,32,2019,2019/03,Female,994
Nevada,32,2019,2019/03,Male,1270
Nevada,32,2019,2019/04,Female,985
Nevada,32,2019,2019/04,Male,1234
Nevada,32,2019,2019/05,Female,884
Nevada,32,2019,2019/05,Male,1190
Nevada,32,2019,2019/06,Female,903
Nevada,32,2019,2019/06,Male,1175
Nevada,32,2019,2019/07,Female,913
Nevada,32,2019,2019/07,Male,1157
Nevada,32,2019,2019/08,Female,868
Nevada,32,2019,2019/08,Male,1217
Nevada,32,2019,2019/09,Female,886
Nevada,32,2019,2019/09,Male,1128
Nevada,32,2019,2019/10,Female,934
Nevada,32,2019,2019/10,Male,1104
Nevada,32,2019,2019/11,Female,936
Nevada,32,2019,2019/11,Male,1141
Nevada,32,2019,2019/12,Female,999
Nevada,32,2019,2019/12,Male,1242
Nevada,32,2020,2020/01,Female,1086
Nevada,32,2020,2020/01,Male,1308
Nevada,32,2020,2020/02,Female,1008
Nevada,32,2020,2020/02,Male,1184
Nevada,32,2020,2020/03,Female,990
Nevada,32,2020,2020/03,Male,1287
Nevada,32,2020,2020/04,Female,1051
Nevada,32,2020,2020/04,Male,1372
Nevada,32,2020,2020/05,Female,1023
Nevada,32,2020,2020/05,Male,1306
Nevada,32,2020,2020/06,Female,985
Nevada,32,2020,2020/06,Male,1299
Nevada,32,2020,2020/07,Female,1148
Nevada,32,2020,2020/07,Male,1565
Nevada,32,2020,2020/08,Female,1224
Nevada,32,2020,2020/08,Male,1606
Nevada,32,2020,2020/09,Female,1035
Nevada,32,2020,2020/09,Male,1305
Nevada,32,2020,2020/10,Female,1096
Nevada,32,2020,2020/10,Male,1292
Nevada,32,2020,2020/11,Female,1190
Nevada,32,2020,2020/11,Male,1525
Nevada,32,2020,2020/12,Female,1575
Nevada,32,2020,2020/12,Male,2158
New Hampshire,33,2010,2010/01,Female,458
New Hampshire,33,2010,2010/01,Male,473
New Hampshire,33,2010,2010/02,Female,384
New Hampshire,33,2010,2010/02,Male,399
New Hampshire,33,2010,2010/03,Female,449
New Hampshire,33,2010,2010/03,Male,403
New Hampshire,33,2010,2010/04,Female,463
New Hampshire,33,2010,2010/04,Male,423
New Hampshire,33,2010,2010/05,Female,424
New Hampshire,33,2010,2010/05,Male,414
New Hampshire,33,2010,2010/06,Female,400
New Hampshire,33,2010,2010/06,Male,401
New Hampshire,33,2010,2010/07,Female,411
New Hampshire,33,2010,2010/07,Male,384
New Hampshire,33,2010,2010/08,Female,419
New Hampshire,33,2010,2010/08,Male,430
New Hampshire,33,2010,2010/09,Female,417
New Hampshire,33,2010,2010/09,Male,397
New Hampshire,33,2010,2010/10,Female,462
New Hampshire,33,2010,2010/10,Male,429
New Hampshire,33,2010,2010/11,Female,424
New Hampshire,33,2010,2010/11,Male,426
New Hampshire,33,2010,2010/12,Female,470
New Hampshire,33,2010,2010/12,Male,441
New Hampshire,33,2011,2011/01,Female,497
New Hampshire,33,2011,2011/01,Male,467
New Hampshire,33,2011,2011/02,Female,512
New Hampshire,33,2011,2011/02,Male,441
New Hampshire,33,2011,2011/03,Female,524
New Hampshire,33,2011,2011/03,Male,516
New Hampshire,33,2011,2011/04,Female,449
New Hampshire,33,2011,2011/04,Male,474
New Hampshire,33,2011,2011/05,Female,427
New Hampshire,33,2011,2011/05,Male,450
New Hampshire,33,2011,2011/06,Female,457
New Hampshire,33,2011,2011/06,Male,420
New Hampshire,33,2011,2011/07,Female,424
