year,period,periodName,value,state,state_code
2013,M05,May,748.64,Florida,12
2013,M06,June,761.07,Florida,12
2013,M07,July,750.01,Florida,12
2013,M08,August,751.64,Florida,12
2013,M09,September,762.8,Florida,12
2013,M10,October,752.74,Florida,12
2013,M11,November,754.94,Florida,12
2013,M12,December,768.47,Florida,12
2014,M01,January,757.19,Florida,12
2014,M02,February,767.43,Florida,12
2014,M03,March,764.31,Florida,12
2014,M04,April,765.74,Florida,12
2014,M05,May,756.5,Florida,12
2014,M06,June,766.59,Florida,12
2014,M07,July,762.15,Florida,12
2014,M08,August,766.09,Florida,12
2014,M09,September,762.15,Florida,12
2014,M10,October,758.21,Florida,12
2014,M11,November,770.89,Florida,12
2014,M12,December,761.27,Florida,12
2015,M01,January,761.11,Florida,12
2015,M02,February,781.79,Florida,12
2015,M03,March,779.02,Florida,12
2015,M04,April,769.01,Florida,12
2015,M05,May,769.84,Florida,12
2015,M06,June,764.18,Florida,12
2015,M07,July,771.21,Florida,12
2015,M08,August,786.6,Florida,12
2015,M09,September,772.92,Florida,12
2015,M10,October,777.82,Florida,12
2015,M11,November,792.81,Florida,12
2015,M12,December,784.78,Florida,12
2016,M01,January,777.37,Florida,12
2016,M02,February,782.5,Florida,12
2016,M03,March,790.7,Florida,12
2016,M04,April,788.65,Florida,12
2016,M05,May,800.22,Florida,12
2016,M06,June,787.5,Florida,12
2016,M07,July,785.74,Florida,12
2016,M08,August,789.57,Florida,12
2016,M09,September,791.28,Florida,12
2016,M10,October,811.23,Florida,12
2016,M11,November,805.46,Florida,12
2016,M12,December,811.91,Florida,12
2017,M01,January,822.16,Florida,12
2017,M02,February,817.71,Florida,12
2017,M03,March,815.65,Florida,12
2017,M04,April,834.55,Florida,12
2017,M05,May,815.67,Florida,12
2017,M06,June,807.15,Florida,12
2017,M07,July,829.73,Florida,12
2017,M08,August,819.43,Florida,12
2017,M09,September,810.96,Florida,12
2017,M10,October,846.26,Florida,12
2017,M11,November,839.69,Florida,12
2017,M12,December,850.15,Florida,12
2018,M01,January,845.99,Florida,12
2018,M02,February,854.7,Florida,12
2018,M03,March,854,Florida,12
2018,M04,April,870.13,Florida,12
2018,M05,May,858.08,Florida,12
2018,M06,June,860.26,Florida,12
2018,M07,July,867.96,Florida,12
2018,M08,August,857.78,Florida,12
2018,M09,September,876.96,Florida,12
2018,M10,October,863.78,Florida,12
2018,M11,November,867.85,Florida,12
2018,M12,December,878.6,Florida,12
2019,M01,January,874.45,Florida,12
2019,M02,February,879.06,Florida,12
2019,M03,March,875.27,Florida,12
2019,M04,April,880.79,Florida,12
2019,M05,May,870.39,Florida,12
2019,M06,June,882.51,Florida,12
2019,M07,July,869.38,Florida,12
2019,M08,August,874.96,Florida,12
2019,M09,September,885.24,Florida,12
2019,M10,October,873.6,Florida,12
2019,M11,November,878.22,Florida,12
2019,M12,December,898.53,Florida,12
2020,M01,January,883.66,Florida,12
2020,M02,February,913.09,Florida,12
2020,M03,March,900.03,Florida,12
2020,M04,April,904.14,Florida,12
2020,M05,May,924.45,Florida,12
2020,M06,June,914.9,Florida,12
2020,M07,July,919.7,Florida,12
2020,M08,August,952.55,Florida,12
2020,M09,September,930.58,Florida,12
2020,M10,October,936.02,Florida,12
2020,M11,November,939.12,Florida,12
2020,M12,December,933.57,Florida,12
2021,M01,January,945.27,Florida,12
2021,M02,February,951.43,Florida,12
2021,M03,March,948.65,Florida,12
2021,M04,April,968.06,Florida,12
2021,M05,May,993.34,Florida,12
2021,M06,June,971.6,Florida,12
2021,M07,July,973.7,Florida,12
2021,M08,August,1002.11,Florida,12
2021,M09,September,995.89,Florida,12
2021,M10,October,989.9,Florida,12
2021,M11,November,983.04,Florida,12
2021,M12,December,979.37,Florida,12
2010,M01,January,727.16,Georgia,13
2010,M02,February,728.46,Georgia,13
2010,M03,March,736.16,Georgia,13
2010,M04,April,751.4,Georgia,13
2010,M05,May,756.45,Georgia,13
2010,M06,June,747.56,Georgia,13
2010,M07,July,749.87,Georgia,13
2010,M08,August,766.94,Georgia,13
2010,M09,September,748.13,Georgia,13
2010,M10,October,760.82,Georgia,13
2010,M11,November,758.99,Georgia,13
2010,M12,December,761.08,Georgia,13
2011,M01,January,750.4,Georgia,13
2011,M02,February,753.24,Georgia,13
2011,M03,March,749.87,Georgia,13
2011,M04,April,757.5,Georgia,13
2011,M05,May,764.13,Georgia,13
2011,M06,June,753.68,Georgia,13
2011,M07,July,757.94,Georgia,13
2011,M08,August,754.73,Georgia,13
2011,M09,September,754.28,Georgia,13
2011,M10,October,771.5,Georgia,13
2011,M11,November,759.68,Georgia,13
2011,M12,December,757.94,Georgia,13
2012,M01,January,769.3,Georgia,13
2012,M02,February,751.33,Georgia,13
2012,M03,March,750.64,Georgia,13
2012,M04,April,766.3,Georgia,13
2012,M05,May,742.98,Georgia,13
2012,M06,June,747.91,Georgia,13
2012,M07,July,770.88,Georgia,13
2012,M08,August,755.65,Georgia,13
2012,M09,September,780.35,Georgia,13
2012,M10,October,759.77,Georgia,13
2012,M11,November,764.31,Georgia,13
2012,M12,December,788.46,Georgia,13
2013,M01,January,772.91,Georgia,13
2013,M02,February,781.76,Georgia,13
2013,M03,March,779.68,Georgia,13
2013,M04,April,779.1,Georgia,13
2013,M05,May,774.08,Georgia,13
2013,M06,June,798.86,Georgia,13
2013,M07,July,781.9,Georgia,13
2013,M08,August,785.75,Georgia,13
2013,M09,September,810.61,Georgia,13
2013,M10,October,791.35,Georgia,13
2013,M11,November,799.39,Georgia,13
2013,M12,December,818.63,Georgia,13
2014,M01,January,798.22,Georgia,13
2014,M02,February,803.76,Georgia,13
2014,M03,March,826.98,Georgia,13
2014,M04,April,807.84,Georgia,13
2014,M05,May,806.08,Georgia,13
2014,M06,June,834.86,Georgia,13
2014,M07,July,816.29,Georgia,13
2014,M08,August,830.48,Georgia,13
2014,M09,September,825.67,Georgia,13
2014,M10,October,824.15,Georgia,13
2014,M11,November,850.84,Georgia,13
2014,M12,December,832.48,Georgia,13
2015,M01,January,831.37,Georgia,13
2015,M02,February,850.02,Georgia,13
2015,M03,March,844.73,Georgia,13
2015,M04,April,823.02,Georgia,13
2015,M05,May,824.5,Georgia,13
2015,M06,June,818.88,Georgia,13
2015,M07,July,824.85,Georgia,13
2015,M08,August,844.79,Georgia,13
2015,M09,September,821.63,Georgia,13
2015,M10,October,831.02,Georgia,13
2015,M11,November,845.56,Georgia,13
2015,M12,December,830.68,Georgia,13
2016,M01,January,831.1,Georgia,13
2016,M02,February,833.15,Georgia,13
2016,M03,March,831.76,Georgia,13
2016,M04,April,834.5,Georgia,13
2016,M05,May,854.3,Georgia,13
2016,M06,June,834.46,Georgia,13
2016,M07,July,838.68,Georgia,13
2016,M08,August,836.97,Georgia,13
2016,M09,September,838.7,Georgia,13
2016,M10,October,873.66,Georgia,13
2016,M11,November,848.77,Georgia,13
2016,M12,December,855.05,Georgia,13
2017,M01,January,875.83,Georgia,13
2017,M02,February,855.87,Georgia,13
2017,M03,March,853.81,Georgia,13
2017,M04,April,881.48,Georgia,13
2017,M05,May,861.12,Georgia,13
2017,M06,June,869.71,Georgia,13
2017,M07,July,890.4,Georgia,13
2017,M08,August,881.26,Georgia,13
2017,M09,September,877.33,Georgia,13
2017,M10,October,910.62,Georgia,13
2017,M11,November,887.63,Georgia,13
2017,M12,December,896.3,Georgia,13
2018,M01,January,891.94,Georgia,13
2018,M02,February,907.21,Georgia,13
2018,M03,March,905.5,Georgia,13
2018,M04,April,932.1,Georgia,13
2018,M05,May,906.89,Georgia,13
2018,M06,June,908.6,Georgia,13
2018,M07,July,926.46,Georgia,13
2018,M08,August,912.8,Georgia,13
2018,M09,September,945.47,Georgia,13
2018,M10,October,924.86,Georgia,13
2018,M11,November,921.98,Georgia,13
2018,M12,December,947.81,Georgia,13
2019,M01,January,927.71,Georgia,13
2019,M02,February,925.55,Georgia,13
2019,M03,March,924.29,Georgia,13
2019,M04,April,914.25,Georgia,13
2019,M05,May,912.4,Georgia,13
2019,M06,June,936.86,Georgia,13
2019,M07,July,914.54,Georgia,13
2019,M08,August,923.8,Georgia,13
2019,M09,September,936.12,Georgia,13
2019,M10,October,929.96,Georgia,13
2019,M11,November,924.29,Georgia,13
2019,M12,December,949.7,Georgia,13
2020,M01,January,924.6,Georgia,13
2020,M02,February,937.16,Georgia,13
2020,M03,March,924.98,Georgia,13
2020,M04,April,945.96,Georgia,13
2020,M05,May,937.06,Georgia,13
2020,M06,June,933.3,Georgia,13
2020,M07,July,933.66,Georgia,13
2020,M08,August,966.73,Georgia,13
2020,M09,September,949.78,Georgia,13
2020,M10,October,959.11,Georgia,13
2020,M11,November,982.8,Georgia,13
2020,M12,December,962.89,Georgia,13
2021,M01,January,959.8,Georgia,13
2021,M02,February,944.23,Georgia,13
2021,M03,March,937.94,Georgia,13
2021,M04,April,944.05,Georgia,13
2021,M05,May,955.77,Georgia,13
2021,M06,June,961.5,Georgia,13
2021,M07,July,977.9,Georgia,13
2021,M08,August,1008.07,Georgia,13
2021,M09,September,993.71,Georgia,13
2021,M10,October,1007.9,Georgia,13
2021,M11,November,1016.02,Georgia,13
2021,M12,December,1011.75,Georgia,13
2010,M01,January,691.54,Hawaii,15
2010,M02,February,691.22,Hawaii,15
2010,M03,March,691.22,Hawaii,15
2010,M04,April,691.74,Hawaii,15
2010,M05,May,714.09,Hawaii,15
2010,M06,June,698.8,Hawaii,15
2010,M07,July,710.78,Hawaii,15
2010,M08,August,740.9,Hawaii,15
2010,M09,September,718.5,Hawaii,15
2010,M10,October,721.27,Hawaii,15
2010,M11,November,718.54,Hawaii,15
2010,M12,December,742.15,Hawaii,15
2011,M01,January,766.57,Hawaii,15
2011,M02,February,740.93,Hawaii,15
2011,M03,March,734.16,Hawaii,15
2011,M04,April,739.48,Hawaii,15
2011,M05,May,758.73,Hawaii,15
2011,M06,June,742.36,Hawaii,15
2011,M07,July,736.38,Hawaii,15
2011,M08,August,730.85,Hawaii,15
2011,M09,September,732.39,Hawaii,15
2011,M10,October,751.4,Hawaii,15
2011,M11,November,720.05,Hawaii,15
2011,M12,December,725.02,Hawaii,15
2012,M01,January,759.36,Hawaii,15
2012,M02,February,742.68,Hawaii,15
2012,M03,March,746.74,Hawaii,15
2012,M04,April,778.85,Hawaii,15
2012,M05,May,764.52,Hawaii,15
2012,M06,June,766.23,Hawaii,15
2012,M07,July,783.02,Hawaii,15
2012,M08,August,763.47,Hawaii,15
2012,M09,September,799.26,Hawaii,15
2012,M10,October,768.1,Hawaii,15
2012,M11,November,775.44,Hawaii,15
2012,M12,December,792.83,Hawaii,15
2013,M01,January,769.89,Hawaii,15
2013,M02,February,777.85,Hawaii,15
2013,M03,March,786.13,Hawaii,15
2013,M04,April,790.49,Hawaii,15
2013,M05,May,787.38,Hawaii,15
2013,M06,June,809.19,Hawaii,15
2013,M07,July,789.83,Hawaii,15
2013,M08,August,781.82,Hawaii,15
2013,M09,September,806.81,Hawaii,15
2013,M10,October,788.37,Hawaii,15
2013,M11,November,777.51,Hawaii,15
2013,M12,December,809.81,Hawaii,15
2014,M01,January,796.8,Hawaii,15
2014,M02,February,822.17,Hawaii,15
2014,M03,March,828.35,Hawaii,15
2014,M04,April,804.94,Hawaii,15
2014,M05,May,804.99,Hawaii,15
2014,M06,June,835.21,Hawaii,15
2014,M07,July,821.52,Hawaii,15
2014,M08,August,824.21,Hawaii,15
2014,M09,September,825.44,Hawaii,15
2014,M10,October,811.47,Hawaii,15
2014,M11,November,834.62,Hawaii,15
2014,M12,December,818.07,Hawaii,15
2015,M01,January,817.18,Hawaii,15
2015,M02,February,842.35,Hawaii,15
2015,M03,March,840.22,Hawaii,15
2015,M04,April,814.92,Hawaii,15
2015,M05,May,813.12,Hawaii,15
2015,M06,June,805.06,Hawaii,15
2015,M07,July,814.85,Hawaii,15
2015,M08,August,834.36,Hawaii,15
2015,M09,September,798.37,Hawaii,15
2015,M10,October,806.85,Hawaii,15
2015,M11,November,833.15,Hawaii,15
2015,M12,December,828.3,Hawaii,15
2016,M01,January,825.25,Hawaii,15
2016,M02,February,827.31,Hawaii,15
2016,M03,March,821.19,Hawaii,15
2016,M04,April,828.62,Hawaii,15
2016,M05,May,852.77,Hawaii,15
2016,M06,June,828.43,Hawaii,15
2016,M07,July,838.29,Hawaii,15
2016,M08,August,831.89,Hawaii,15
2016,M09,September,829.79,Hawaii,15
2016,M10,October,861.84,Hawaii,15
2016,M11,November,818.55,Hawaii,15
2016,M12,December,832.33,Hawaii,15
2017,M01,January,869.46,Hawaii,15
2017,M02,February,840.06,Hawaii,15
2017,M03,March,830.43,Hawaii,15
2017,M04,April,876.1,Hawaii,15
2017,M05,May,846.3,Hawaii,15
2017,M06,June,848.86,Hawaii,15
2017,M07,July,894.44,Hawaii,15
2017,M08,August,865.26,Hawaii,15
2017,M09,September,868.22,Hawaii,15
2017,M10,October,897.12,Hawaii,15
2017,M11,November,877.14,Hawaii,15
2017,M12,December,886,Hawaii,15
2018,M01,January,903.87,Hawaii,15
2018,M02,February,884,Hawaii,15
2018,M03,March,888.88,Hawaii,15
2018,M04,April,931.19,Hawaii,15
2018,M05,May,888.25,Hawaii,15
2018,M06,June,899.93,Hawaii,15
2018,M07,July,943.78,Hawaii,15
2018,M08,August,903.64,Hawaii,15
2018,M09,September,939.21,Hawaii,15
2018,M10,October,902.02,Hawaii,15
2018,M11,November,910.65,Hawaii,15
2018,M12,December,949.9,Hawaii,15
2019,M01,January,908.6,Hawaii,15
2019,M02,February,898.99,Hawaii,15
2019,M03,March,906.5,Hawaii,15
2019,M04,April,919.26,Hawaii,15
2019,M05,May,933.08,Hawaii,15
2019,M06,June,951.9,Hawaii,15
2019,M07,July,939.53,Hawaii,15
2019,M08,August,936.98,Hawaii,15
2019,M09,September,986.4,Hawaii,15
2019,M10,October,961.05,Hawaii,15
2019,M11,November,953.88,Hawaii,15
2019,M12,December,999.88,Hawaii,15
2020,M01,January,969.88,Hawaii,15
2020,M02,February,1008.59,Hawaii,15
2020,M03,March,989.31,Hawaii,15
2020,M04,April,1024.95,Hawaii,15
2020,M05,May,1025.89,Hawaii,15
2020,M06,June,993.37,Hawaii,15
2020,M07,July,1023.59,Hawaii,15
2020,M08,August,1063.4,Hawaii,15
2020,M09,September,1041.35,Hawaii,15
2020,M10,October,1027.82,Hawaii,15
2020,M11,November,1062.51,Hawaii,15
2020,M12,December,1060.8,Hawaii,15
2021,M01,January,1067.98,Hawaii,15
2021,M02,February,1067.98,Hawaii,15
2021,M03,March,1056.86,Hawaii,15
2021,M04,April,1083.16,Hawaii,15
2021,M05,May,1133.22,Hawaii,15
2021,M06,June,1081.16,Hawaii,15
2021,M07,July,1076.01,Hawaii,15
2021,M08,August,1105.68,Hawaii,15
2021,M09,September,1066.48,Hawaii,15
2021,M10,October,1063.38,Hawaii,15
2021,M11,November,1079.12,Hawaii,15
2021,M12,December,1079.43,Hawaii,15
2010,M01,January,678.65,Idaho,16
2010,M02,February,684.51,Idaho,16
2010,M03,March,692.67,Idaho,16
2010,M04,April,696.97,Idaho,16
2010,M05,May,700.73,Idaho,16
2010,M06,June,689.23,Idaho,16
2010,M07,July,741.22,Idaho,16
2010,M08,August,725.5,Idaho,16
2010,M09,September,704.59,Idaho,16
2010,M10,October,708.29,Idaho,16
2010,M11,November,709.53,Idaho,16
2010,M12,December,714.34,Idaho,16
2011,M01,January,719.17,Idaho,16
2011,M02,February,704.63,Idaho,16
2011,M03,March,693.99,Idaho,16
2011,M04,April,700.62,Idaho,16
2011,M05,May,705.89,Idaho,16
2011,M06,June,697,Idaho,16
2011,M07,July,706.86,Idaho,16
2011,M08,August,694.95,Idaho,16
2011,M09,September,701.63,Idaho,16
2011,M10,October,720.37,Idaho,16
2011,M11,November,699.66,Idaho,16
2011,M12,December,701.69,Idaho,16
2012,M01,January,705.46,Idaho,16
2012,M02,February,702.96,Idaho,16
2012,M03,March,691.68,Idaho,16
2012,M04,April,720.12,Idaho,16
2012,M05,May,697.53,Idaho,16
2012,M06,June,703.58,Idaho,16
2012,M07,July,711.96,Idaho,16
2012,M08,August,704.73,Idaho,16
2012,M09,September,724.01,Idaho,16
2012,M10,October,701.73,Idaho,16
2012,M11,November,686.18,Idaho,16
2012,M12,December,710.3,Idaho,16
2013,M01,January,675.71,Idaho,16
2013,M02,February,688.34,Idaho,16
2013,M03,March,689.91,Idaho,16
2013,M04,April,686.29,Idaho,16
2013,M05,May,686.49,Idaho,16
2013,M06,June,702.78,Idaho,16
2013,M07,July,683.92,Idaho,16
2013,M08,August,691.71,Idaho,16
2013,M09,September,706.02,Idaho,16
2013,M10,October,693.88,Idaho,16
2013,M11,November,692.34,Idaho,16
2013,M12,December,705.5,Idaho,16
2014,M01,January,677.65,Idaho,16
2014,M02,February,702.38,Idaho,16
2014,M03,March,699.73,Idaho,16
2014,M04,April,690.62,Idaho,16
2014,M05,May,695.84,Idaho,16
2014,M06,June,720.53,Idaho,16
2014,M07,July,705.63,Idaho,16
2014,M08,August,721.97,Idaho,16
2014,M09,September,717.28,Idaho,16
2014,M10,October,724.45,Idaho,16
2014,M11,November,740.04,Idaho,16
2014,M12,December,721.1,Idaho,16
2015,M01,January,716.22,Idaho,16
2015,M02,February,739.35,Idaho,16
2015,M03,March,732.98,Idaho,16
2015,M04,April,727.94,Idaho,16
2015,M05,May,727.94,Idaho,16
2015,M06,June,730.46,Idaho,16
2015,M07,July,733.6,Idaho,16
2015,M08,August,758.66,Idaho,16
2015,M09,September,722.9,Idaho,16
2015,M10,October,729.86,Idaho,16
2015,M11,November,745.04,Idaho,16
2015,M12,December,729.21,Idaho,16
2016,M01,January,730.3,Idaho,16
2016,M02,February,728.35,Idaho,16
2016,M03,March,727.38,Idaho,16
2016,M04,April,742.29,Idaho,16
2016,M05,May,755.33,Idaho,16
2016,M06,June,727.87,Idaho,16
2016,M07,July,731.79,Idaho,16
2016,M08,August,730.73,Idaho,16
2016,M09,September,727.75,Idaho,16
2016,M10,October,749.95,Idaho,16
2016,M11,November,731.7,Idaho,16
2016,M12,December,720.25,Idaho,16
2017,M01,January,735.48,Idaho,16
2017,M02,February,732.15,Idaho,16
2017,M03,March,730.29,Idaho,16
2017,M04,April,761.94,Idaho,16
2017,M05,May,750.84,Idaho,16
2017,M06,June,748.85,Idaho,16
2017,M07,July,772.96,Idaho,16
2017,M08,August,757.87,Idaho,16
2017,M09,September,758.38,Idaho,16
2017,M10,October,782.65,Idaho,16
2017,M11,November,752.73,Idaho,16
2017,M12,December,760.84,Idaho,16
2018,M01,January,748,Idaho,16
2018,M02,February,761.38,Idaho,16
2018,M03,March,758.78,Idaho,16
2018,M04,April,787.42,Idaho,16
2018,M05,May,775.43,Idaho,16
2018,M06,June,774.49,Idaho,16
2018,M07,July,795.37,Idaho,16
2018,M08,August,774.15,Idaho,16
2018,M09,September,798.66,Idaho,16
2018,M10,October,775.03,Idaho,16
2018,M11,November,766.92,Idaho,16
2018,M12,December,783.52,Idaho,16
2019,M01,January,751.44,Idaho,16
2019,M02,February,739.37,Idaho,16
2019,M03,March,752.98,Idaho,16
2019,M04,April,767.09,Idaho,16
2019,M05,May,769.96,Idaho,16
2019,M06,June,796.02,Idaho,16
2019,M07,July,783.86,Idaho,16
2019,M08,August,798.91,Idaho,16
2019,M09,September,818.98,Idaho,16
2019,M10,October,807.16,Idaho,16
2019,M11,November,800.35,Idaho,16
2019,M12,December,803.43,Idaho,16
2020,M01,January,765.88,Idaho,16
2020,M02,February,805.46,Idaho,16
2020,M03,March,799.37,Idaho,16
2020,M04,April,822.36,Idaho,16
2020,M05,May,840.57,Idaho,16
2020,M06,June,821.49,Idaho,16
2020,M07,July,845.34,Idaho,16
2020,M08,August,877.1,Idaho,16
2020,M09,September,857.84,Idaho,16
2020,M10,October,886.31,Idaho,16
2020,M11,November,896.95,Idaho,16
2020,M12,December,874.61,Idaho,16
2021,M01,January,885.74,Idaho,16
2021,M02,February,883.43,Idaho,16
2021,M03,March,880.99,Idaho,16
2021,M04,April,883.34,Idaho,16
2021,M05,May,914.6,Idaho,16
2021,M06,June,885.58,Idaho,16
2021,M07,July,893.65,Idaho,16
2021,M08,August,919.27,Idaho,16
2021,M09,September,903.04,Idaho,16
2021,M10,October,909.54,Idaho,16
2021,M11,November,906.85,Idaho,16
2021,M12,December,919.02,Idaho,16
2010,M01,January,795.67,Illinois,17
2010,M02,February,791.99,Illinois,17
2010,M03,March,790.96,Illinois,17
2010,M04,April,793.26,Illinois,17
2010,M05,May,793.61,Illinois,17
2010,M06,June,790.96,Illinois,17
2010,M07,July,792.67,Illinois,17
2010,M08,August,793.7,Illinois,17
2010,M09,September,797.39,Illinois,17
2010,M10,October,801.44,Illinois,17
2010,M11,November,798.77,Illinois,17
2010,M12,December,804.34,Illinois,17
2011,M01,January,804.34,Illinois,17
2011,M02,February,801.93,Illinois,17
2011,M03,March,796.36,Illinois,17
2011,M04,April,805.92,Illinois,17
2011,M05,May,817.19,Illinois,17
2011,M06,June,806.61,Illinois,17
2011,M07,July,814.2,Illinois,17
2011,M08,August,812.13,Illinois,17
2011,M09,September,820.37,Illinois,17
2011,M10,October,839.3,Illinois,17
2011,M11,November,824.52,Illinois,17
2011,M12,December,831.07,Illinois,17
2012,M01,January,842.16,Illinois,17
2012,M02,February,829.38,Illinois,17
2012,M03,March,828.69,Illinois,17
2012,M04,April,856.8,Illinois,17
2012,M05,May,838.36,Illinois,17
2012,M06,June,843.53,Illinois,17
2012,M07,July,860.3,Illinois,17
2012,M08,August,838.36,Illinois,17
2012,M09,September,862.05,Illinois,17
2012,M10,October,842.16,Illinois,17
2012,M11,November,844.52,Illinois,17
2012,M12,December,862.73,Illinois,17
2013,M01,January,842.52,Illinois,17
2013,M02,February,848.16,Illinois,17
2013,M03,March,848.58,Illinois,17
2013,M04,April,848.93,Illinois,17
2013,M05,May,848.24,Illinois,17
2013,M06,June,867.61,Illinois,17
2013,M07,July,854.15,Illinois,17
2013,M08,August,854.91,Illinois,17
2013,M09,September,875.99,Illinois,17
2013,M10,October,860.5,Illinois,17
2013,M11,November,868.81,Illinois,17
2013,M12,December,883.75,Illinois,17
2014,M01,January,857.14,Illinois,17
2014,M02,February,880.57,Illinois,17
2014,M03,March,882.3,Illinois,17
2014,M04,April,868.82,Illinois,17
2014,M05,May,868.48,Illinois,17
2014,M06,June,886.81,Illinois,17
2014,M07,July,871.35,Illinois,17
2014,M08,August,879.41,Illinois,17
2014,M09,September,878.58,Illinois,17
2014,M10,October,882.51,Illinois,17
2014,M11,November,912.6,Illinois,17
2014,M12,December,886.14,Illinois,17
2015,M01,January,880.8,Illinois,17
2015,M02,February,906.87,Illinois,17
2015,M03,March,900.64,Illinois,17
2015,M04,April,885.63,Illinois,17
2015,M05,May,887.52,Illinois,17
2015,M06,June,886.31,Illinois,17
2015,M07,July,887.18,Illinois,17
2015,M08,August,909.15,Illinois,17
2015,M09,September,891.8,Illinois,17
2015,M10,October,904.44,Illinois,17
2015,M11,November,924.85,Illinois,17
2015,M12,December,904.38,Illinois,17
2016,M01,January,903.72,Illinois,17
2016,M02,February,896.66,Illinois,17
2016,M03,March,899.98,Illinois,17
2016,M04,April,902.02,Illinois,17
2016,M05,May,918.48,Illinois,17
2016,M06,June,898.43,Illinois,17
2016,M07,July,903.22,Illinois,17
2016,M08,August,902.97,Illinois,17
2016,M09,September,909.38,Illinois,17
2016,M10,October,933.78,Illinois,17
2016,M11,November,912.8,Illinois,17
2016,M12,December,904.45,Illinois,17
2017,M01,January,915.28,Illinois,17
2017,M02,February,901.11,Illinois,17
2017,M03,March,895.07,Illinois,17
2017,M04,April,918.61,Illinois,17
2017,M05,May,897.67,Illinois,17
2017,M06,June,902.88,Illinois,17
2017,M07,July,924.33,Illinois,17
2017,M08,August,908.35,Illinois,17
2017,M09,September,919.98,Illinois,17
2017,M10,October,934.95,Illinois,17
2017,M11,November,926.44,Illinois,17
2017,M12,December,928.87,Illinois,17
2018,M01,January,919.36,Illinois,17
2018,M02,February,924.11,Illinois,17
2018,M03,March,926.16,Illinois,17
2018,M04,April,953.58,Illinois,17
2018,M05,May,927.18,Illinois,17
2018,M06,June,930.9,Illinois,17
2018,M07,July,965.7,Illinois,17
2018,M08,August,944.6,Illinois,17
2018,M09,September,986.27,Illinois,17
2018,M10,October,963.07,Illinois,17
2018,M11,November,962.39,Illinois,17
2018,M12,December,986.36,Illinois,17
2019,M01,January,954.91,Illinois,17
2019,M02,February,970.4,Illinois,17
2019,M03,March,961.46,Illinois,17
2019,M04,April,966.34,Illinois,17
2019,M05,May,963.44,Illinois,17
2019,M06,June,988.77,Illinois,17
2019,M07,July,975.64,Illinois,17
2019,M08,August,979.88,Illinois,17
2019,M09,September,1008.09,Illinois,17
2019,M10,October,988.22,Illinois,17
2019,M11,November,987.17,Illinois,17
2019,M12,December,1013.42,Illinois,17
2020,M01,January,983.3,Illinois,17
2020,M02,February,1014.48,Illinois,17
2020,M03,March,1005.95,Illinois,17
2020,M04,April,1035.64,Illinois,17
2020,M05,May,1044.92,Illinois,17
2020,M06,June,1037.88,Illinois,17
2020,M07,July,1030.39,Illinois,17
2020,M08,August,1055.95,Illinois,17
2020,M09,September,1030.28,Illinois,17
2020,M10,October,1046.78,Illinois,17
2020,M11,November,1076.42,Illinois,17
2020,M12,December,1071.08,Illinois,17
2021,M01,January,1066.62,Illinois,17
2021,M02,February,1060.55,Illinois,17
2021,M03,March,1064.3,Illinois,17
2021,M04,April,1077.78,Illinois,17
2021,M05,May,1102.14,Illinois,17
2021,M06,June,1083.67,Illinois,17
2021,M07,July,1082.27,Illinois,17
2021,M08,August,1116.15,Illinois,17
2021,M09,September,1092.8,Illinois,17
2021,M10,October,1103.66,Illinois,17
2021,M11,November,1107.45,Illinois,17
2021,M12,December,1107.45,Illinois,17
2010,M01,January,716.53,Indiana,18
2010,M02,February,712.08,Indiana,18
2010,M03,March,720.3,Indiana,18
2010,M04,April,718.9,Indiana,18
2010,M05,May,721.66,Indiana,18
2010,M06,June,717.44,Indiana,18
2010,M07,July,720.6,Indiana,18
2010,M08,August,721.45,Indiana,18
2010,M09,September,723.36,Indiana,18
2010,M10,October,729.34,Indiana,18
2010,M11,November,730.59,Indiana,18
2010,M12,December,727.97,Indiana,18
2011,M01,January,727.65,Indiana,18
2011,M02,February,717.2,Indiana,18
2011,M03,March,715.05,Indiana,18
2011,M04,April,708.12,Indiana,18
2011,M05,May,717.09,Indiana,18
2011,M06,June,710.85,Indiana,18
2011,M07,July,714.82,Indiana,18
2011,M08,August,722.05,Indiana,18
2011,M09,September,724.5,Indiana,18
2011,M10,October,740.95,Indiana,18
2011,M11,November,726.28,Indiana,18
2011,M12,December,732.86,Indiana,18
2012,M01,January,732.09,Indiana,18
2012,M02,February,730.75,Indiana,18
2012,M03,March,732.48,Indiana,18
2012,M04,April,744.1,Indiana,18
2012,M05,May,726.23,Indiana,18
2012,M06,June,731.84,Indiana,18
2012,M07,July,749.7,Indiana,18
2012,M08,August,738.42,Indiana,18
2012,M09,September,753.07,Indiana,18
2012,M10,October,746.32,Indiana,18
2012,M11,November,745.55,Indiana,18
2012,M12,December,771.52,Indiana,18
2013,M01,January,758.86,Indiana,18
2013,M02,February,762.58,Indiana,18
2013,M03,March,762.24,Indiana,18
2013,M04,April,762.93,Indiana,18
2013,M05,May,751.07,Indiana,18
2013,M06,June,766.06,Indiana,18
2013,M07,July,753.7,Indiana,18
2013,M08,August,758.66,Indiana,18
2013,M09,September,774.65,Indiana,18
2013,M10,October,765.83,Indiana,18
2013,M11,November,769.16,Indiana,18
2013,M12,December,788.55,Indiana,18
2014,M01,January,760.61,Indiana,18
2014,M02,February,782.65,Indiana,18
2014,M03,March,789.44,Indiana,18
