year,period,periodName,value,state,state_code
2013,M04,April,8.4,Georgia,13
2013,M05,May,8.3,Georgia,13
2013,M06,June,8.2,Georgia,13
2013,M07,July,8.1,Georgia,13
2013,M08,August,8,Georgia,13
2013,M09,September,7.9,Georgia,13
2013,M10,October,7.8,Georgia,13
2013,M11,November,7.7,Georgia,13
2013,M12,December,7.6,Georgia,13
2014,M01,January,7.5,Georgia,13
2014,M02,February,7.4,Georgia,13
2014,M03,March,7.4,Georgia,13
2014,M04,April,7.4,Georgia,13
2014,M05,May,7.3,Georgia,13
2014,M06,June,7.3,Georgia,13
2014,M07,July,7.2,Georgia,13
2014,M08,August,7.1,Georgia,13
2014,M09,September,7,Georgia,13
2014,M10,October,6.8,Georgia,13
2014,M11,November,6.7,Georgia,13
2014,M12,December,6.6,Georgia,13
2015,M01,January,6.5,Georgia,13
2015,M02,February,6.4,Georgia,13
2015,M03,March,6.3,Georgia,13
2015,M04,April,6.3,Georgia,13
2015,M05,May,6.2,Georgia,13
2015,M06,June,6.1,Georgia,13
2015,M07,July,6,Georgia,13
2015,M08,August,5.9,Georgia,13
2015,M09,September,5.9,Georgia,13
2015,M10,October,5.8,Georgia,13
2015,M11,November,5.8,Georgia,13
2015,M12,December,5.7,Georgia,13
2016,M01,January,5.7,Georgia,13
2016,M02,February,5.7,Georgia,13
2016,M03,March,5.6,Georgia,13
2016,M04,April,5.5,Georgia,13
2016,M05,May,5.4,Georgia,13
2016,M06,June,5.4,Georgia,13
2016,M07,July,5.4,Georgia,13
2016,M08,August,5.4,Georgia,13
2016,M09,September,5.4,Georgia,13
2016,M10,October,5.4,Georgia,13
2016,M11,November,5.4,Georgia,13
2016,M12,December,5.3,Georgia,13
2017,M01,January,5.2,Georgia,13
2017,M02,February,5.1,Georgia,13
2017,M03,March,5,Georgia,13
2017,M04,April,4.9,Georgia,13
2017,M05,May,4.9,Georgia,13
2017,M06,June,4.8,Georgia,13
2017,M07,July,4.7,Georgia,13
2017,M08,August,4.6,Georgia,13
2017,M09,September,4.6,Georgia,13
2017,M10,October,4.5,Georgia,13
2017,M11,November,4.5,Georgia,13
2017,M12,December,4.4,Georgia,13
2018,M01,January,4.3,Georgia,13
2018,M02,February,4.3,Georgia,13
2018,M03,March,4.2,Georgia,13
2018,M04,April,4.1,Georgia,13
2018,M05,May,4,Georgia,13
2018,M06,June,4,Georgia,13
2018,M07,July,3.9,Georgia,13
2018,M08,August,3.9,Georgia,13
2018,M09,September,3.9,Georgia,13
2018,M10,October,3.9,Georgia,13
2018,M11,November,3.9,Georgia,13
2018,M12,December,3.9,Georgia,13
2019,M01,January,3.9,Georgia,13
2019,M02,February,3.8,Georgia,13
2019,M03,March,3.7,Georgia,13
2019,M04,April,3.6,Georgia,13
2019,M05,May,3.6,Georgia,13
2019,M06,June,3.5,Georgia,13
2019,M07,July,3.5,Georgia,13
2019,M08,August,3.5,Georgia,13
2019,M09,September,3.4,Georgia,13
2019,M10,October,3.3,Georgia,13
2019,M11,November,3.3,Georgia,13
2019,M12,December,3.3,Georgia,13
2020,M01,January,3.3,Georgia,13
2020,M02,February,3.5,Georgia,13
2020,M03,March,3.6,Georgia,13
2020,M04,April,12.5,Georgia,13
2020,M05,May,9.4,Georgia,13
2020,M06,June,8.4,Georgia,13
2020,M07,July,7.6,Georgia,13
2020,M08,August,7,Georgia,13
2020,M09,September,6.5,Georgia,13
2020,M10,October,5.9,Georgia,13
2020,M11,November,5.6,Georgia,13
2020,M12,December,5.3,Georgia,13
2021,M01,January,5.1,Georgia,13
2021,M02,February,4.8,Georgia,13
2021,M03,March,4.5,Georgia,13
2021,M04,April,4.3,Georgia,13
2021,M05,May,4.1,Georgia,13
2021,M06,June,4,Georgia,13
2021,M07,July,3.7,Georgia,13
2021,M08,August,3.5,Georgia,13
2021,M09,September,3.3,Georgia,13
2021,M10,October,3.1,Georgia,13
2021,M11,November,2.8,Georgia,13
2021,M12,December,2.6,Georgia,13
2010,M01,January,6.9,Hawaii,15
2010,M02,February,6.9,Hawaii,15
2010,M03,March,6.9,Hawaii,15
2010,M04,April,6.8,Hawaii,15
2010,M05,May,6.8,Hawaii,15
2010,M06,June,6.8,Hawaii,15
2010,M07,July,6.8,Hawaii,15
2010,M08,August,6.8,Hawaii,15
2010,M09,September,6.8,Hawaii,15
2010,M10,October,6.8,Hawaii,15
2010,M11,November,6.8,Hawaii,15
2010,M12,December,6.8,Hawaii,15
2011,M01,January,6.8,Hawaii,15
2011,M02,February,6.7,Hawaii,15
2011,M03,March,6.7,Hawaii,15
2011,M04,April,6.7,Hawaii,15
2011,M05,May,6.8,Hawaii,15
2011,M06,June,6.9,Hawaii,15
2011,M07,July,7,Hawaii,15
2011,M08,August,7,Hawaii,15
2011,M09,September,7,Hawaii,15
2011,M10,October,6.9,Hawaii,15
2011,M11,November,6.8,Hawaii,15
2011,M12,December,6.7,Hawaii,15
2012,M01,January,6.6,Hawaii,15
2012,M02,February,6.5,Hawaii,15
2012,M03,March,6.4,Hawaii,15
2012,M04,April,6.3,Hawaii,15
2012,M05,May,6.2,Hawaii,15
2012,M06,June,6.1,Hawaii,15
2012,M07,July,5.9,Hawaii,15
2012,M08,August,5.7,Hawaii,15
2012,M09,September,5.5,Hawaii,15
2012,M10,October,5.3,Hawaii,15
2012,M11,November,5.2,Hawaii,15
2012,M12,December,5.1,Hawaii,15
2013,M01,January,5,Hawaii,15
2013,M02,February,4.9,Hawaii,15
2013,M03,March,4.9,Hawaii,15
2013,M04,April,4.8,Hawaii,15
2013,M05,May,4.7,Hawaii,15
2013,M06,June,4.7,Hawaii,15
2013,M07,July,4.7,Hawaii,15
2013,M08,August,4.7,Hawaii,15
2013,M09,September,4.7,Hawaii,15
2013,M10,October,4.7,Hawaii,15
2013,M11,November,4.7,Hawaii,15
2013,M12,December,4.6,Hawaii,15
2014,M01,January,4.6,Hawaii,15
2014,M02,February,4.5,Hawaii,15
2014,M03,March,4.4,Hawaii,15
2014,M04,April,4.4,Hawaii,15
2014,M05,May,4.4,Hawaii,15
2014,M06,June,4.3,Hawaii,15
2014,M07,July,4.2,Hawaii,15
2014,M08,August,4.1,Hawaii,15
2014,M09,September,4.1,Hawaii,15
2014,M10,October,4,Hawaii,15
2014,M11,November,3.9,Hawaii,15
2014,M12,December,3.9,Hawaii,15
2015,M01,January,3.8,Hawaii,15
2015,M02,February,3.8,Hawaii,15
2015,M03,March,3.7,Hawaii,15
2015,M04,April,3.6,Hawaii,15
2015,M05,May,3.5,Hawaii,15
2015,M06,June,3.4,Hawaii,15
2015,M07,July,3.3,Hawaii,15
2015,M08,August,3.3,Hawaii,15
2015,M09,September,3.2,Hawaii,15
2015,M10,October,3.2,Hawaii,15
2015,M11,November,3.1,Hawaii,15
2015,M12,December,3.1,Hawaii,15
2016,M01,January,3,Hawaii,15
2016,M02,February,3,Hawaii,15
2016,M03,March,3,Hawaii,15
2016,M04,April,3,Hawaii,15
2016,M05,May,3,Hawaii,15
2016,M06,June,2.9,Hawaii,15
2016,M07,July,2.9,Hawaii,15
2016,M08,August,2.9,Hawaii,15
2016,M09,September,2.8,Hawaii,15
2016,M10,October,2.8,Hawaii,15
2016,M11,November,2.7,Hawaii,15
2016,M12,December,2.7,Hawaii,15
2017,M01,January,2.6,Hawaii,15
2017,M02,February,2.5,Hawaii,15
2017,M03,March,2.5,Hawaii,15
2017,M04,April,2.4,Hawaii,15
2017,M05,May,2.3,Hawaii,15
2017,M06,June,2.2,Hawaii,15
2017,M07,July,2.1,Hawaii,15
2017,M08,August,2,Hawaii,15
2017,M09,September,2,Hawaii,15
2017,M10,October,2,Hawaii,15
2017,M11,November,2,Hawaii,15
2017,M12,December,2,Hawaii,15
2018,M01,January,2.1,Hawaii,15
2018,M02,February,2.1,Hawaii,15
2018,M03,March,2.1,Hawaii,15
2018,M04,April,2.2,Hawaii,15
2018,M05,May,2.2,Hawaii,15
2018,M06,June,2.3,Hawaii,15
2018,M07,July,2.4,Hawaii,15
2018,M08,August,2.4,Hawaii,15
2018,M09,September,2.5,Hawaii,15
2018,M10,October,2.6,Hawaii,15
2018,M11,November,2.7,Hawaii,15
2018,M12,December,2.7,Hawaii,15
2019,M01,January,2.7,Hawaii,15
2019,M02,February,2.7,Hawaii,15
2019,M03,March,2.6,Hawaii,15
2019,M04,April,2.6,Hawaii,15
2019,M05,May,2.5,Hawaii,15
2019,M06,June,2.5,Hawaii,15
2019,M07,July,2.5,Hawaii,15
2019,M08,August,2.4,Hawaii,15
2019,M09,September,2.3,Hawaii,15
2019,M10,October,2.2,Hawaii,15
2019,M11,November,2.1,Hawaii,15
2019,M12,December,2.1,Hawaii,15
2020,M01,January,2,Hawaii,15
2020,M02,February,2.1,Hawaii,15
2020,M03,March,2.1,Hawaii,15
2020,M04,April,21.9,Hawaii,15
2020,M05,May,21.9,Hawaii,15
2020,M06,June,14.1,Hawaii,15
2020,M07,July,14.1,Hawaii,15
2020,M08,August,14.1,Hawaii,15
2020,M09,September,14.8,Hawaii,15
2020,M10,October,14,Hawaii,15
2020,M11,November,10.3,Hawaii,15
2020,M12,December,10.3,Hawaii,15
2021,M01,January,10.3,Hawaii,15
2021,M02,February,9.2,Hawaii,15
2021,M03,March,9.1,Hawaii,15
2021,M04,April,8.5,Hawaii,15
2021,M05,May,8,Hawaii,15
2021,M06,June,7.7,Hawaii,15
2021,M07,July,7.3,Hawaii,15
2021,M08,August,7,Hawaii,15
2021,M09,September,6.6,Hawaii,15
2021,M10,October,6.4,Hawaii,15
2021,M11,November,6,Hawaii,15
2021,M12,December,5.7,Hawaii,15
2010,M01,January,9.1,Idaho,16
2010,M02,February,9.1,Idaho,16
2010,M03,March,9,Idaho,16
2010,M04,April,8.9,Idaho,16
2010,M05,May,8.8,Idaho,16
2010,M06,June,8.7,Idaho,16
2010,M07,July,8.6,Idaho,16
2010,M08,August,8.6,Idaho,16
2010,M09,September,8.6,Idaho,16
2010,M10,October,8.6,Idaho,16
2010,M11,November,8.6,Idaho,16
2010,M12,December,8.5,Idaho,16
2011,M01,January,8.5,Idaho,16
2011,M02,February,8.4,Idaho,16
2011,M03,March,8.4,Idaho,16
2011,M04,April,8.4,Idaho,16
2011,M05,May,8.3,Idaho,16
2011,M06,June,8.3,Idaho,16
2011,M07,July,8.2,Idaho,16
2011,M08,August,8.1,Idaho,16
2011,M09,September,8,Idaho,16
2011,M10,October,7.9,Idaho,16
2011,M11,November,7.8,Idaho,16
2011,M12,December,7.7,Idaho,16
2012,M01,January,7.7,Idaho,16
2012,M02,February,7.6,Idaho,16
2012,M03,March,7.6,Idaho,16
2012,M04,April,7.6,Idaho,16
2012,M05,May,7.5,Idaho,16
2012,M06,June,7.5,Idaho,16
2012,M07,July,7.4,Idaho,16
2012,M08,August,7.3,Idaho,16
2012,M09,September,7.2,Idaho,16
2012,M10,October,7.2,Idaho,16
2012,M11,November,7.1,Idaho,16
2012,M12,December,7.1,Idaho,16
2013,M01,January,7,Idaho,16
2013,M02,February,7,Idaho,16
2013,M03,March,7,Idaho,16
2013,M04,April,7,Idaho,16
2013,M05,May,7,Idaho,16
2013,M06,June,6.9,Idaho,16
2013,M07,July,6.9,Idaho,16
2013,M08,August,6.9,Idaho,16
2013,M09,September,6.9,Idaho,16
2013,M10,October,6.8,Idaho,16
2013,M11,November,6.4,Idaho,16
2013,M12,December,6,Idaho,16
2014,M01,January,5.6,Idaho,16
2014,M02,February,5.2,Idaho,16
2014,M03,March,4.9,Idaho,16
2014,M04,April,4.6,Idaho,16
2014,M05,May,4.5,Idaho,16
2014,M06,June,4,Idaho,16
2014,M07,July,4,Idaho,16
2014,M08,August,4,Idaho,16
2014,M09,September,4,Idaho,16
2014,M10,October,4,Idaho,16
2014,M11,November,3.9,Idaho,16
2014,M12,December,3.9,Idaho,16
2015,M01,January,3.8,Idaho,16
2015,M02,February,3.9,Idaho,16
2015,M03,March,3.9,Idaho,16
2015,M04,April,3.9,Idaho,16
2015,M05,May,3.9,Idaho,16
2015,M06,June,3.9,Idaho,16
2015,M07,July,3.9,Idaho,16
2015,M08,August,3.9,Idaho,16
2015,M09,September,3.9,Idaho,16
2015,M10,October,3.8,Idaho,16
2015,M11,November,3.8,Idaho,16
2015,M12,December,3.8,Idaho,16
2016,M01,January,3.8,Idaho,16
2016,M02,February,3.8,Idaho,16
2016,M03,March,3.7,Idaho,16
2016,M04,April,3.7,Idaho,16
2016,M05,May,3.7,Idaho,16
2016,M06,June,3.7,Idaho,16
2016,M07,July,3.7,Idaho,16
2016,M08,August,3.7,Idaho,16
2016,M09,September,3.6,Idaho,16
2016,M10,October,3.6,Idaho,16
2016,M11,November,3.6,Idaho,16
2016,M12,December,3.5,Idaho,16
2017,M01,January,3.4,Idaho,16
2017,M02,February,3.4,Idaho,16
2017,M03,March,3.3,Idaho,16
2017,M04,April,3.2,Idaho,16
2017,M05,May,3.1,Idaho,16
2017,M06,June,3.1,Idaho,16
2017,M07,July,3.1,Idaho,16
2017,M08,August,3.1,Idaho,16
2017,M09,September,3.1,Idaho,16
2017,M10,October,3.1,Idaho,16
2017,M11,November,3,Idaho,16
2017,M12,December,3,Idaho,16
2018,M01,January,3,Idaho,16
2018,M02,February,2.9,Idaho,16
2018,M03,March,2.8,Idaho,16
2018,M04,April,2.8,Idaho,16
2018,M05,May,2.8,Idaho,16
2018,M06,June,2.7,Idaho,16
2018,M07,July,2.7,Idaho,16
2018,M08,August,2.7,Idaho,16
2018,M09,September,2.8,Idaho,16
2018,M10,October,2.8,Idaho,16
2018,M11,November,2.9,Idaho,16
2018,M12,December,2.9,Idaho,16
2019,M01,January,2.9,Idaho,16
2019,M02,February,2.9,Idaho,16
2019,M03,March,2.8,Idaho,16
2019,M04,April,2.8,Idaho,16
2019,M05,May,2.8,Idaho,16
2019,M06,June,2.8,Idaho,16
2019,M07,July,2.8,Idaho,16
2019,M08,August,2.8,Idaho,16
2019,M09,September,2.7,Idaho,16
2019,M10,October,2.7,Idaho,16
2019,M11,November,2.6,Idaho,16
2019,M12,December,2.5,Idaho,16
2020,M01,January,2.6,Idaho,16
2020,M02,February,2.6,Idaho,16
2020,M03,March,2.7,Idaho,16
2020,M04,April,11.6,Idaho,16
2020,M05,May,8.3,Idaho,16
2020,M06,June,7,Idaho,16
2020,M07,July,5.9,Idaho,16
2020,M08,August,4.9,Idaho,16
2020,M09,September,6,Idaho,16
2020,M10,October,4.8,Idaho,16
2020,M11,November,4.3,Idaho,16
2020,M12,December,3.8,Idaho,16
2021,M01,January,3.5,Idaho,16
2021,M02,February,3.3,Idaho,16
2021,M03,March,3.2,Idaho,16
2021,M04,April,3.1,Idaho,16
2021,M05,May,3,Idaho,16
2021,M06,June,3,Idaho,16
2021,M07,July,3,Idaho,16
2021,M08,August,2.9,Idaho,16
2021,M09,September,2.9,Idaho,16
2021,M10,October,2.8,Idaho,16
2021,M11,November,2.6,Idaho,16
2021,M12,December,2.4,Idaho,16
2010,M01,January,11.4,Illinois,17
2010,M02,February,11.3,Illinois,17
2010,M03,March,11.2,Illinois,17
2010,M04,April,10.9,Illinois,17
2010,M05,May,10.7,Illinois,17
2010,M06,June,10.4,Illinois,17
2010,M07,July,10.2,Illinois,17
2010,M08,August,10.1,Illinois,17
2010,M09,September,10,Illinois,17
2010,M10,October,9.9,Illinois,17
2010,M11,November,9.8,Illinois,17
2010,M12,December,9.7,Illinois,17
2011,M01,January,9.6,Illinois,17
2011,M02,February,9.5,Illinois,17
2011,M03,March,9.5,Illinois,17
2011,M04,April,9.6,Illinois,17
2011,M05,May,9.8,Illinois,17
2011,M06,June,9.9,Illinois,17
2011,M07,July,10,Illinois,17
2011,M08,August,10.1,Illinois,17
2011,M09,September,10,Illinois,17
2011,M10,October,9.9,Illinois,17
2011,M11,November,9.7,Illinois,17
2011,M12,December,9.5,Illinois,17
2012,M01,January,9.3,Illinois,17
2012,M02,February,9.1,Illinois,17
2012,M03,March,9,Illinois,17
2012,M04,April,9,Illinois,17
2012,M05,May,9,Illinois,17
2012,M06,June,9.1,Illinois,17
2012,M07,July,9,Illinois,17
2012,M08,August,9,Illinois,17
2012,M09,September,9,Illinois,17
2012,M10,October,9,Illinois,17
2012,M11,November,9,Illinois,17
2012,M12,December,9.1,Illinois,17
2013,M01,January,9.2,Illinois,17
2013,M02,February,9.3,Illinois,17
2013,M03,March,9.3,Illinois,17
2013,M04,April,9.3,Illinois,17
2013,M05,May,9.2,Illinois,17
2013,M06,June,9.2,Illinois,17
2013,M07,July,9.2,Illinois,17
2013,M08,August,9.1,Illinois,17
2013,M09,September,9,Illinois,17
2013,M10,October,8.8,Illinois,17
2013,M11,November,8.7,Illinois,17
2013,M12,December,8.6,Illinois,17
2014,M01,January,8.4,Illinois,17
2014,M02,February,8.1,Illinois,17
2014,M03,March,7.9,Illinois,17
2014,M04,April,7.6,Illinois,17
2014,M05,May,7.4,Illinois,17
2014,M06,June,7.2,Illinois,17
2014,M07,July,7,Illinois,17
2014,M08,August,6.8,Illinois,17
2014,M09,September,6.6,Illinois,17
2014,M10,October,6.5,Illinois,17
2014,M11,November,6.3,Illinois,17
2014,M12,December,6.2,Illinois,17
2015,M01,January,6.1,Illinois,17
2015,M02,February,6.1,Illinois,17
2015,M03,March,6,Illinois,17
2015,M04,April,6,Illinois,17
2015,M05,May,6,Illinois,17
2015,M06,June,6,Illinois,17
2015,M07,July,5.9,Illinois,17
2015,M08,August,5.9,Illinois,17
2015,M09,September,5.9,Illinois,17
2015,M10,October,5.9,Illinois,17
2015,M11,November,6,Illinois,17
2015,M12,December,6.1,Illinois,17
2016,M01,January,6.2,Illinois,17
2016,M02,February,6.2,Illinois,17
2016,M03,March,6.2,Illinois,17
2016,M04,April,6.1,Illinois,17
2016,M05,May,6,Illinois,17
2016,M06,June,5.9,Illinois,17
2016,M07,July,5.8,Illinois,17
2016,M08,August,5.8,Illinois,17
2016,M09,September,5.7,Illinois,17
2016,M10,October,5.7,Illinois,17
2016,M11,November,5.6,Illinois,17
2016,M12,December,5.4,Illinois,17
2017,M01,January,5.3,Illinois,17
2017,M02,February,5.1,Illinois,17
2017,M03,March,5,Illinois,17
2017,M04,April,5,Illinois,17
2017,M05,May,4.9,Illinois,17
2017,M06,June,4.9,Illinois,17
2017,M07,July,5,Illinois,17
2017,M08,August,5,Illinois,17
2017,M09,September,4.9,Illinois,17
2017,M10,October,4.8,Illinois,17
2017,M11,November,4.8,Illinois,17
2017,M12,December,4.7,Illinois,17
2018,M01,January,4.5,Illinois,17
2018,M02,February,4.5,Illinois,17
2018,M03,March,4.4,Illinois,17
2018,M04,April,4.3,Illinois,17
2018,M05,May,4.3,Illinois,17
2018,M06,June,4.3,Illinois,17
2018,M07,July,4.3,Illinois,17
2018,M08,August,4.3,Illinois,17
2018,M09,September,4.3,Illinois,17
2018,M10,October,4.4,Illinois,17
2018,M11,November,4.4,Illinois,17
2018,M12,December,4.5,Illinois,17
2019,M01,January,4.5,Illinois,17
2019,M02,February,4.5,Illinois,17
2019,M03,March,4.4,Illinois,17
2019,M04,April,4.2,Illinois,17
2019,M05,May,4.1,Illinois,17
2019,M06,June,4,Illinois,17
2019,M07,July,3.9,Illinois,17
2019,M08,August,3.8,Illinois,17
2019,M09,September,3.7,Illinois,17
2019,M10,October,3.6,Illinois,17
2019,M11,November,3.5,Illinois,17
2019,M12,December,3.5,Illinois,17
2020,M01,January,3.5,Illinois,17
2020,M02,February,3.6,Illinois,17
2020,M03,March,3.7,Illinois,17
2020,M04,April,16.5,Illinois,17
2020,M05,May,15.4,Illinois,17
2020,M06,June,14.2,Illinois,17
2020,M07,July,12,Illinois,17
2020,M08,August,11.1,Illinois,17
2020,M09,September,10.4,Illinois,17
2020,M10,October,8.1,Illinois,17
2020,M11,November,8.1,Illinois,17
2020,M12,December,8,Illinois,17
2021,M01,January,7.7,Illinois,17
2021,M02,February,7.4,Illinois,17
2021,M03,March,7.1,Illinois,17
2021,M04,April,7.1,Illinois,17
2021,M05,May,7.1,Illinois,17
2021,M06,June,7.2,Illinois,17
2021,M07,July,7.1,Illinois,17
2021,M08,August,7,Illinois,17
2021,M09,September,6.2,Illinois,17
2021,M10,October,6,Illinois,17
2021,M11,November,5.7,Illinois,17
2021,M12,December,5.3,Illinois,17
2010,M01,January,10.7,Indiana,18
2010,M02,February,10.7,Indiana,18
2010,M03,March,10.6,Indiana,18
2010,M04,April,10.4,Indiana,18
2010,M05,May,10.3,Indiana,18
2010,M06,June,10.1,Indiana,18
2010,M07,July,10,Indiana,18
2010,M08,August,9.9,Indiana,18
2010,M09,September,9.8,Indiana,18
2010,M10,October,9.7,Indiana,18
2010,M11,November,9.5,Indiana,18
2010,M12,December,9.3,Indiana,18
2011,M01,January,9.1,Indiana,18
2011,M02,February,8.9,Indiana,18
2011,M03,March,8.8,Indiana,18
2011,M04,April,8.7,Indiana,18
2011,M05,May,8.8,Indiana,18
2011,M06,June,8.9,Indiana,18
2011,M07,July,9.1,Indiana,18
2011,M08,August,9.1,Indiana,18
2011,M09,September,9.1,Indiana,18
2011,M10,October,9,Indiana,18
2011,M11,November,8.8,Indiana,18
2011,M12,December,8.6,Indiana,18
2012,M01,January,8.4,Indiana,18
2012,M02,February,8.3,Indiana,18
2012,M03,March,8.2,Indiana,18
2012,M04,April,8.2,Indiana,18
2012,M05,May,8.2,Indiana,18
2012,M06,June,8.2,Indiana,18
2012,M07,July,8.2,Indiana,18
2012,M08,August,8.2,Indiana,18
2012,M09,September,8.2,Indiana,18
2012,M10,October,8.2,Indiana,18
2012,M11,November,8.2,Indiana,18
2012,M12,December,8.2,Indiana,18
2013,M01,January,8.2,Indiana,18
2013,M02,February,8.2,Indiana,18
2013,M03,March,8.1,Indiana,18
2013,M04,April,8,Indiana,18
2013,M05,May,7.8,Indiana,18
2013,M06,June,7.7,Indiana,18
2013,M07,July,7.5,Indiana,18
2013,M08,August,7.3,Indiana,18
2013,M09,September,7.1,Indiana,18
2013,M10,October,6.9,Indiana,18
2013,M11,November,6.7,Indiana,18
2013,M12,December,6.5,Indiana,18
2014,M01,January,6.4,Indiana,18
2014,M02,February,6.3,Indiana,18
2014,M03,March,6.2,Indiana,18
2014,M04,April,6.1,Indiana,18
2014,M05,May,6.1,Indiana,18
2014,M06,June,6,Indiana,18
2014,M07,July,5.9,Indiana,18
2014,M08,August,5.8,Indiana,18
2014,M09,September,5.8,Indiana,18
2014,M10,October,5.7,Indiana,18
2014,M11,November,5.6,Indiana,18
2014,M12,December,5.5,Indiana,18
2015,M01,January,5.4,Indiana,18
2015,M02,February,5.2,Indiana,18
2015,M03,March,5.1,Indiana,18
2015,M04,April,4.9,Indiana,18
2015,M05,May,4.8,Indiana,18
2015,M06,June,4.7,Indiana,18
2015,M07,July,4.6,Indiana,18
2015,M08,August,4.6,Indiana,18
2015,M09,September,4.5,Indiana,18
2015,M10,October,4.5,Indiana,18
2015,M11,November,4.5,Indiana,18
2015,M12,December,4.6,Indiana,18
2016,M01,January,4.6,Indiana,18
2016,M02,February,4.6,Indiana,18
2016,M03,March,4.6,Indiana,18
2016,M04,April,4.6,Indiana,18
2016,M05,May,4.5,Indiana,18
2016,M06,June,4.4,Indiana,18
2016,M07,July,4.4,Indiana,18
2016,M08,August,4.3,Indiana,18
2016,M09,September,4.2,Indiana,18
2016,M10,October,4.1,Indiana,18
2016,M11,November,4.1,Indiana,18
2016,M12,December,4,Indiana,18
2017,M01,January,3.8,Indiana,18
2017,M02,February,3.7,Indiana,18
2017,M03,March,3.6,Indiana,18
2017,M04,April,3.5,Indiana,18
2017,M05,May,3.4,Indiana,18
2017,M06,June,3.4,Indiana,18
2017,M07,July,3.5,Indiana,18
2017,M08,August,3.5,Indiana,18
2017,M09,September,3.5,Indiana,18
2017,M10,October,3.4,Indiana,18
2017,M11,November,3.3,Indiana,18
2017,M12,December,3.3,Indiana,18
2018,M01,January,3.3,Indiana,18
2018,M02,February,3.3,Indiana,18
2018,M03,March,3.3,Indiana,18
2018,M04,April,3.4,Indiana,18
2018,M05,May,3.4,Indiana,18
2018,M06,June,3.4,Indiana,18
2018,M07,July,3.4,Indiana,18
2018,M08,August,3.4,Indiana,18
2018,M09,September,3.4,Indiana,18
2018,M10,October,3.4,Indiana,18
2018,M11,November,3.4,Indiana,18
2018,M12,December,3.5,Indiana,18
2019,M01,January,3.5,Indiana,18
2019,M02,February,3.4,Indiana,18
2019,M03,March,3.3,Indiana,18
2019,M04,April,3.3,Indiana,18
2019,M05,May,3.2,Indiana,18
2019,M06,June,3.2,Indiana,18
2019,M07,July,3.2,Indiana,18
2019,M08,August,3.2,Indiana,18
2019,M09,September,3.2,Indiana,18
2019,M10,October,3.1,Indiana,18
2019,M11,November,3.1,Indiana,18
2019,M12,December,3.1,Indiana,18
2020,M01,January,3.2,Indiana,18
2020,M02,February,3.2,Indiana,18
2020,M03,March,3.3,Indiana,18
2020,M04,April,16.9,Indiana,18
2020,M05,May,12,Indiana,18
2020,M06,June,10.1,Indiana,18
2020,M07,July,8.6,Indiana,18
2020,M08,August,7.3,Indiana,18
2020,M09,September,6.3,Indiana,18
2020,M10,October,5.6,Indiana,18
2020,M11,November,5,Indiana,18
2020,M12,December,4.6,Indiana,18
2021,M01,January,4.2,Indiana,18
2021,M02,February,4,Indiana,18
2021,M03,March,3.9,Indiana,18
2021,M04,April,3.9,Indiana,18
2021,M05,May,4,Indiana,18
2021,M06,June,4.1,Indiana,18
2021,M07,July,4.1,Indiana,18
2021,M08,August,4.1,Indiana,18
2021,M09,September,3.5,Indiana,18
2021,M10,October,3.3,Indiana,18
2021,M11,November,3,Indiana,18
2021,M12,December,2.7,Indiana,18
2010,M01,January,6.5,Iowa,19
2010,M02,February,6.4,Iowa,19
2010,M03,March,6.3,Iowa,19
2010,M04,April,6.2,Iowa,19
2010,M05,May,6.1,Iowa,19
2010,M06,June,6,Iowa,19
2010,M07,July,6,Iowa,19
2010,M08,August,6,Iowa,19
2010,M09,September,6,Iowa,19
2010,M10,October,6,Iowa,19
2010,M11,November,6,Iowa,19
2010,M12,December,5.9,Iowa,19
2011,M01,January,5.9,Iowa,19
2011,M02,February,5.8,Iowa,19
2011,M03,March,5.7,Iowa,19
2011,M04,April,5.7,Iowa,19
2011,M05,May,5.7,Iowa,19
2011,M06,June,5.7,Iowa,19
2011,M07,July,5.7,Iowa,19
2011,M08,August,5.7,Iowa,19
2011,M09,September,5.6,Iowa,19
2011,M10,October,5.5,Iowa,19
2011,M11,November,5.5,Iowa,19
2011,M12,December,5.3,Iowa,19
2012,M01,January,5.2,Iowa,19
2012,M02,February,5.2,Iowa,19
2012,M03,March,5.1,Iowa,19
2012,M04,April,5.1,Iowa,19
2012,M05,May,5.1,Iowa,19
2012,M06,June,5.1,Iowa,19
2012,M07,July,5.1,Iowa,19
2012,M08,August,5,Iowa,19
2012,M09,September,5,Iowa,19
2012,M10,October,5,Iowa,19
2012,M11,November,4.9,Iowa,19
2012,M12,December,4.9,Iowa,19
2013,M01,January,4.9,Iowa,19
2013,M02,February,4.9,Iowa,19
2013,M03,March,4.9,Iowa,19
2013,M04,April,4.9,Iowa,19
2013,M05,May,4.8,Iowa,19
2013,M06,June,4.8,Iowa,19
2013,M07,July,4.7,Iowa,19
2013,M08,August,4.7,Iowa,19
2013,M09,September,4.6,Iowa,19
2013,M10,October,4.5,Iowa,19
2013,M11,November,4.5,Iowa,19
2013,M12,December,4.5,Iowa,19
2014,M01,January,4.4,Iowa,19
2014,M02,February,4.4,Iowa,19
2014,M03,March,4.4,Iowa,19
2014,M04,April,4.3,Iowa,19
2014,M05,May,4.3,Iowa,19
2014,M06,June,4.3,Iowa,19
2014,M07,July,4.2,Iowa,19
2014,M08,August,4.2,Iowa,19
2014,M09,September,4.2,Iowa,19
