State,State Code,Year,Month,Month Code,Births,Female Population,Fertility
South Dakota,46,2017,May,5,1073,158874,6.753779724813374
South Dakota,46,2017,June,6,1059,158874,6.665659579289248
South Dakota,46,2017,July,7,1089,158874,6.854488462555232
South Dakota,46,2017,August,8,1120,158874,7.049611641930083
South Dakota,46,2017,September,9,1021,158874,6.426476327152335
South Dakota,46,2017,October,10,1038,158874,6.533479361003059
South Dakota,46,2017,November,11,945,158874,5.948109822878507
South Dakota,46,2017,December,12,942,158874,5.929226934551909
South Dakota,46,2018,January,1,999,161576,6.182848937961083
South Dakota,46,2018,February,2,859,161576,5.3163836213299005
South Dakota,46,2018,March,3,1048,161576,6.486111798781997
South Dakota,46,2018,April,4,1000,161576,6.18903797593702
South Dakota,46,2018,May,5,1061,161576,6.566569292469179
South Dakota,46,2018,June,6,1032,161576,6.387087191167005
South Dakota,46,2018,July,7,1020,161576,6.31281873545576
South Dakota,46,2018,August,8,1010,161576,6.250928355696391
South Dakota,46,2018,September,9,993,161576,6.1457147101054614
South Dakota,46,2018,October,10,1016,161576,6.288062583552013
South Dakota,46,2018,November,11,908,161576,5.619646482150815
South Dakota,46,2018,December,12,947,161576,5.861018963212358
South Dakota,46,2019,January,1,903,162089,5.571013455570705
South Dakota,46,2019,February,2,889,162089,5.48464115393395
South Dakota,46,2019,March,3,927,162089,5.719080258376571
South Dakota,46,2019,April,4,947,162089,5.842469260714792
South Dakota,46,2019,May,5,996,162089,6.144772316443436
South Dakota,46,2019,June,6,1024,162089,6.317516919716946
South Dakota,46,2019,July,7,982,162089,6.05840001480668
South Dakota,46,2019,August,8,1051,162089,6.484092072873545
South Dakota,46,2019,September,9,972,162089,5.996705513637569
South Dakota,46,2019,October,10,971,162089,5.990536063520659
South Dakota,46,2019,November,11,856,162089,5.2810493000758845
South Dakota,46,2019,December,12,931,162089,5.743758058844215
South Dakota,46,2020,January,1,910,164258,5.540065019664187
South Dakota,46,2020,February,2,862,164258,5.247841809835746
South Dakota,46,2020,March,3,910,164258,5.540065019664187
South Dakota,46,2020,April,4,939,164258,5.71661654226887
South Dakota,46,2020,May,5,947,164258,5.76532041057361
South Dakota,46,2020,June,6,952,164258,5.795760328264072
South Dakota,46,2020,July,7,1007,164258,6.13059942285916
South Dakota,46,2020,August,8,911,164258,5.54615300320228
South Dakota,46,2020,September,9,969,164258,5.899256048411645
South Dakota,46,2020,October,10,859,164258,5.229577859221469
South Dakota,46,2020,November,11,821,164258,4.9982344847739535
South Dakota,46,2020,December,12,873,164258,5.314809628754764
Tennessee,47,2010,January,1,6447,1274350,5.059049711617687
Tennessee,47,2010,February,2,6098,1274350,4.785184603915722
Tennessee,47,2010,March,3,6756,1274350,5.30152626829364
Tennessee,47,2010,April,4,6602,1274350,5.180680346843489
Tennessee,47,2010,May,5,6425,1274350,5.04178600855338
Tennessee,47,2010,June,6,6648,1274350,5.216777180523404
Tennessee,47,2010,July,7,6798,1274350,5.334484246870954
Tennessee,47,2010,August,8,6787,1274350,5.3258523953388
Tennessee,47,2010,September,9,6985,1274350,5.481225722917566
Tennessee,47,2010,October,10,6668,1274350,5.232471456036411
Tennessee,47,2010,November,11,6442,1274350,5.055126142739436
Tennessee,47,2010,December,12,6839,1274350,5.366657511672617
Tennessee,47,2011,January,1,6410,1277212,5.01874395166973
Tennessee,47,2011,February,2,5985,1277212,4.685987917432658
Tennessee,47,2011,March,3,6540,1277212,5.120528150377541
Tennessee,47,2011,April,4,6020,1277212,4.7133913555463
Tennessee,47,2011,May,5,6428,1277212,5.032837148413889
Tennessee,47,2011,June,6,6728,1277212,5.267723760816528
Tennessee,47,2011,July,7,7005,1277212,5.484602399601632
Tennessee,47,2011,August,8,7412,1277212,5.803265237094546
Tennessee,47,2011,September,9,6943,1277212,5.436059166371754
Tennessee,47,2011,October,10,6491,1277212,5.082163337018443
Tennessee,47,2011,November,11,6751,1277212,5.285731734434064
Tennessee,47,2011,December,12,6875,1277212,5.382818200893822
Tennessee,47,2012,January,1,6539,1283356,5.09523468156926
Tennessee,47,2012,February,2,6316,1283356,4.921471516866715
Tennessee,47,2012,March,3,6645,1283356,5.177830625329215
Tennessee,47,2012,April,4,6006,1283356,4.679917341719679
Tennessee,47,2012,May,5,6585,1283356,5.131078204333014
Tennessee,47,2012,June,6,6759,1283356,5.2666602252219965
Tennessee,47,2012,July,7,7153,1283356,5.5736677897637135
Tennessee,47,2012,August,8,7409,1283356,5.773144786014169
Tennessee,47,2012,September,9,6709,1283356,5.227699874391829
Tennessee,47,2012,October,10,7043,1283356,5.487955017937345
Tennessee,47,2012,November,11,6571,1283356,5.120169306100568
Tennessee,47,2012,December,12,6636,1283356,5.170817762179785
Tennessee,47,2013,January,1,6691,1287200,5.198104412678682
Tennessee,47,2013,February,2,5982,1287200,4.6472964574269735
Tennessee,47,2013,March,3,6579,1287200,5.1110938471100065
Tennessee,47,2013,April,4,6412,1287200,4.981354878806712
Tennessee,47,2013,May,5,6652,1287200,5.16780609073959
Tennessee,47,2013,June,6,6442,1287200,5.004661280298322
Tennessee,47,2013,July,7,7157,1287200,5.560130515848353
Tennessee,47,2013,August,8,7194,1287200,5.588875077688005
Tennessee,47,2013,September,9,6786,1287200,5.271908017402113
Tennessee,47,2013,October,10,6784,1287200,5.270354257302673
Tennessee,47,2013,November,11,6455,1287200,5.014760720944686
Tennessee,47,2013,December,12,6858,1287200,5.327843380981976
Tennessee,47,2014,January,1,6649,1295676,5.131684155606803
Tennessee,47,2014,February,2,6292,1295676,4.856152309682359
Tennessee,47,2014,March,3,6527,1295676,5.037524813302091
Tennessee,47,2014,April,4,6504,1295676,5.0197734618839895
Tennessee,47,2014,May,5,6644,1295676,5.127825166168085
Tennessee,47,2014,June,6,6606,1295676,5.0984968464338305
Tennessee,47,2014,July,7,7330,1295676,5.6572785171601545
Tennessee,47,2014,August,8,7226,1295676,5.577011536834826
Tennessee,47,2014,September,9,7180,1295676,5.541508833998623
Tennessee,47,2014,October,10,7052,1295676,5.44271870436745
Tennessee,47,2014,November,11,6500,1295676,5.0166862703330155
Tennessee,47,2014,December,12,7092,1295676,5.473590619877191
Tennessee,47,2015,January,1,6751,1299690,5.194315567558418
Tennessee,47,2015,February,2,6188,1299690,4.761135347659827
Tennessee,47,2015,March,3,6770,1299690,5.208934438212189
Tennessee,47,2015,April,4,6509,1299690,5.008117320284068
Tennessee,47,2015,May,5,6559,1299690,5.046588032530834
Tennessee,47,2015,June,6,6729,1299690,5.17738845416984
Tennessee,47,2015,July,7,7293,1299690,5.611338088313367
Tennessee,47,2015,August,8,7129,1299690,5.485154152143973
Tennessee,47,2015,September,9,7231,1299690,5.5636344051273765
Tennessee,47,2015,October,10,6865,1299690,5.2820287914810455
Tennessee,47,2015,November,11,6713,1299690,5.165077826250875
Tennessee,47,2015,December,12,6948,1299690,5.345890173810678
Tennessee,47,2016,January,1,6485,1302973,4.977079340861246
Tennessee,47,2016,February,2,6267,1302973,4.809769657544708
Tennessee,47,2016,March,3,6651,1302973,5.1044802923775086
Tennessee,47,2016,April,4,6401,1302973,4.912611389491571
Tennessee,47,2016,May,5,6613,1302973,5.075316219138847
Tennessee,47,2016,June,6,6892,1302973,5.2894419147595535
Tennessee,47,2016,July,7,6989,1302973,5.363887049079298
Tennessee,47,2016,August,8,7306,1302973,5.607176817938668
Tennessee,47,2016,September,9,7048,1302973,5.40916811016038
Tennessee,47,2016,October,10,6879,1302973,5.279464731809485
Tennessee,47,2016,November,11,6578,1302973,5.048454572734815
Tennessee,47,2016,December,12,6698,1302973,5.140551646120065
Tennessee,47,2017,January,1,6650,1312517,5.066601042119835
Tennessee,47,2017,February,2,6204,1312517,4.726795919595708
Tennessee,47,2017,March,3,6610,1312517,5.036125246377761
Tennessee,47,2017,April,4,6057,1312517,4.614797370243585
Tennessee,47,2017,May,5,6623,1312517,5.046029879993935
Tennessee,47,2017,June,6,6661,1312517,5.0749818859489055
Tennessee,47,2017,July,7,7059,1312517,5.378216053582544
Tennessee,47,2017,August,8,7563,1312517,5.762211079932679
Tennessee,47,2017,September,9,7123,1312517,5.426977326769863
Tennessee,47,2017,October,10,7111,1312517,5.41783458804724
Tennessee,47,2017,November,11,6695,1312517,5.100886312329669
Tennessee,47,2017,December,12,6660,1312517,5.074219991055354
Tennessee,47,2018,January,1,6697,1322103,5.065414721848449
Tennessee,47,2018,February,2,6072,1322103,4.592683020914407
Tennessee,47,2018,March,3,6807,1322103,5.1486155012128405
Tennessee,47,2018,April,4,6337,1322103,4.793121262110441
Tennessee,47,2018,May,5,6800,1322103,5.143320906162379
Tennessee,47,2018,June,6,6567,1322103,4.9670865280541685
Tennessee,47,2018,July,7,7016,1322103,5.306696982005184
Tennessee,47,2018,August,8,7335,1322103,5.54797924216192
Tennessee,47,2018,September,9,6845,1322103,5.17735758862963
Tennessee,47,2018,October,10,7008,1322103,5.3006460162332285
Tennessee,47,2018,November,11,6629,1322103,5.013981512786825
Tennessee,47,2018,December,12,6638,1322103,5.020788849280275
Tennessee,47,2019,January,1,6801,1333861,5.098732176741055
Tennessee,47,2019,February,2,5961,1333861,4.4689814006107085
Tennessee,47,2019,March,3,6327,1333861,4.743372810210359
Tennessee,47,2019,April,4,6391,1333861,4.791353821725052
Tennessee,47,2019,May,5,6887,1333861,5.163206660963923
Tennessee,47,2019,June,6,6348,1333861,4.759116579613618
Tennessee,47,2019,July,7,7068,1333861,5.2989029591539145
Tennessee,47,2019,August,8,7360,1333861,5.517816324189702
Tennessee,47,2019,September,9,7047,1333861,5.2831591897506565
Tennessee,47,2019,October,10,7077,1333861,5.3056502888981685
Tennessee,47,2019,November,11,6330,1333861,4.74562192012511
Tennessee,47,2019,December,12,6853,1333861,5.137716748596743
Tennessee,47,2020,January,1,6582,1345434,4.892101730742645
Tennessee,47,2020,February,2,6006,1345434,4.463987085208193
Tennessee,47,2020,March,3,6392,1345434,4.750883358083711
Tennessee,47,2020,April,4,6189,1345434,4.600002675716534
Tennessee,47,2020,May,5,6480,1345434,4.816289762262586
Tennessee,47,2020,June,6,6599,1345434,4.904737058822655
Tennessee,47,2020,July,7,6924,1345434,5.146294801528726
Tennessee,47,2020,August,8,6968,1345434,5.1789980036181635
Tennessee,47,2020,September,9,6881,1345434,5.11433485403223
Tennessee,47,2020,October,10,6605,1345434,4.909196586380306
Tennessee,47,2020,November,11,6269,1345434,4.6594630431518755
Tennessee,47,2020,December,12,6794,1345434,5.049671704446298
Texas,48,2010,January,1,31357,5326162,5.887353783080575
Texas,48,2010,February,2,28944,5326162,5.434307105191317
Texas,48,2010,March,3,31993,5326162,6.006764345508079
Texas,48,2010,April,4,30448,5326162,5.716686799988435
Texas,48,2010,May,5,30586,5326162,5.742596639005723
Texas,48,2010,June,6,31746,5326162,5.960389488716265
Texas,48,2010,July,7,32998,5326162,6.1954555644383325
Texas,48,2010,August,8,34355,5326162,6.450235648108338
Texas,48,2010,September,9,34584,5326162,6.493230960680505
Texas,48,2010,October,10,32916,5326162,6.180059862993278
Texas,48,2010,November,11,32451,5326162,6.092754970652414
Texas,48,2010,December,12,33740,5326162,6.334767887270421
Texas,48,2011,January,1,31091,5406935,5.750207834937909
Texas,48,2011,February,2,28312,5406935,5.236238275473998
Texas,48,2011,March,3,31043,5406935,5.741330347045045
Texas,48,2011,April,4,28998,5406935,5.363112373276172
Texas,48,2011,May,5,30064,5406935,5.560266583563516
Texas,48,2011,June,6,31181,5406935,5.766853124737027
Texas,48,2011,July,7,32550,5406935,6.020046477348073
Texas,48,2011,August,8,34947,5406935,6.463366028997944
Texas,48,2011,September,9,33410,5406935,6.1791014687618775
Texas,48,2011,October,10,31816,5406935,5.884294891653035
Texas,48,2011,November,11,31677,5406935,5.858587166296617
Texas,48,2011,December,12,32356,5406935,5.984166630447749
Texas,48,2012,January,1,30673,5476662,5.600674279332922
Texas,48,2012,February,2,29399,5476662,5.368050830962363
Texas,48,2012,March,3,30312,5476662,5.534758215862143
Texas,48,2012,April,4,28858,5476662,5.269268032242998
Texas,48,2012,May,5,31068,5476662,5.672798503906211
Texas,48,2012,June,6,31043,5476662,5.6682336795661294
Texas,48,2012,July,7,34046,5476662,6.216560379296732
Texas,48,2012,August,8,35593,5476662,6.499031709460982
Texas,48,2012,September,9,33560,5476662,6.127820194125546
Texas,48,2012,October,10,34374,5476662,6.276450874638603
Texas,48,2012,November,11,31913,5476662,5.82708956660097
Texas,48,2012,December,12,31888,5476662,5.822524742260888
Texas,48,2013,January,1,32060,5543584,5.783262236127386
Texas,48,2013,February,2,28402,5543584,5.123400312866189
Texas,48,2013,March,3,30285,5543584,5.463072265162754
Texas,48,2013,April,4,30280,5543584,5.462170321582572
Texas,48,2013,May,5,31560,5543584,5.69306787810918
Texas,48,2013,June,6,30471,5543584,5.496624566345527
Texas,48,2013,July,7,34421,5543584,6.209159994689356
Texas,48,2013,August,8,35014,5543584,6.3161305032989485
Texas,48,2013,September,9,33860,5543584,6.107961924992929
Texas,48,2013,October,10,34238,5543584,6.176148859654693
Texas,48,2013,November,11,32145,5543584,5.798595276990481
Texas,48,2013,December,12,34604,5543584,6.24217112972402
Texas,48,2014,January,1,33190,5654684,5.869470336450277
Texas,48,2014,February,2,29746,5654684,5.260417735102439
Texas,48,2014,March,3,31658,5654684,5.59854449868463
Texas,48,2014,April,4,31069,5654684,5.4943830636689865
Texas,48,2014,May,5,32297,5654684,5.7115481607813985
Texas,48,2014,June,6,32104,5654684,5.677417164248259
Texas,48,2014,July,7,35537,5654684,6.28452447563825
Texas,48,2014,August,8,35276,5654684,6.238368050274781
Texas,48,2014,September,9,35398,5654684,6.259943084352725
Texas,48,2014,October,10,35290,5654684,6.240843873857496
Texas,48,2014,November,11,32765,5654684,5.7943114062607215
Texas,48,2014,December,12,35436,5654684,6.266663176934379
Texas,48,2015,January,1,33389,5748631,5.808165457132316
Texas,48,2015,February,2,29886,5748631,5.198802984571457
Texas,48,2015,March,3,32769,5748631,5.700313692077296
Texas,48,2015,April,4,31749,5748631,5.522880143115813
Texas,48,2015,May,5,31799,5748631,5.531577866104121
Texas,48,2015,June,6,33001,5748631,5.740671126743045
Texas,48,2015,July,7,35673,5748631,6.205477443238225
Texas,48,2015,August,8,35685,5748631,6.207564896755419
Texas,48,2015,September,9,35962,5748631,6.255750282110645
Texas,48,2015,October,10,35496,5748631,6.174687503859615
Texas,48,2015,November,11,33252,5748631,5.784333696144351
Texas,48,2015,December,12,34957,5748631,6.080926050045655
Texas,48,2016,January,1,32147,5806466,5.536414059774052
Texas,48,2016,February,2,30502,5806466,5.253109206184967
Texas,48,2016,March,3,32876,5806466,5.661963748689823
Texas,48,2016,April,4,30713,5806466,5.289448005034387
Texas,48,2016,May,5,32164,5806466,5.539341830297465
Texas,48,2016,June,6,33164,5806466,5.711563625792349
Texas,48,2016,July,7,34136,5806466,5.878963211013377
Texas,48,2016,August,8,36329,5806466,6.256645608533659
Texas,48,2016,September,9,35356,5806466,6.089073801517136
Texas,48,2016,October,10,33970,5806466,5.850374392961227
Texas,48,2016,November,11,33166,5806466,5.711908069383339
Texas,48,2016,December,12,33524,5806466,5.773563472170508
Texas,48,2017,January,1,31612,5885855,5.370842468936119
Texas,48,2017,February,2,28586,5885855,4.856728546659746
Texas,48,2017,March,3,31048,5885855,5.275019517130477
Texas,48,2017,April,4,28879,5885855,4.906508909920479
Texas,48,2017,May,5,31172,5885855,5.29608697461966
Texas,48,2017,June,6,31570,5885855,5.363706717205911
Texas,48,2017,July,7,32582,5885855,5.535644354133766
Texas,48,2017,August,8,35028,5885855,5.951216942992989
Texas,48,2017,September,9,34122,5885855,5.797288584241372
Texas,48,2017,October,10,33358,5885855,5.667485862291884
Texas,48,2017,November,11,32146,5885855,5.461568455220185
Texas,48,2017,December,12,31947,5885855,5.4277585839270595
Texas,48,2018,January,1,31911,5975183,5.3405895685538
Texas,48,2018,February,2,28552,5975183,4.7784310539108175
Texas,48,2018,March,3,30737,5975183,5.144110230598795
Texas,48,2018,April,4,28814,5975183,4.8222790833351885
Texas,48,2018,May,5,31014,5975183,5.190468643387156
Texas,48,2018,June,6,31240,5975183,5.22829175273795
Texas,48,2018,July,7,32772,5975183,5.484685573646866
Texas,48,2018,August,8,34415,5975183,5.759656231449313
Texas,48,2018,September,9,32903,5975183,5.506609588359051
Texas,48,2018,October,10,33292,5975183,5.571712196931877
Texas,48,2018,November,11,31561,5975183,5.282013956727351
Texas,48,2018,December,12,31413,5975183,5.257244840869309
Texas,48,2019,January,1,31581,6037295,5.230985068644153
Texas,48,2019,February,2,27908,6037295,4.622600022029734
Texas,48,2019,March,3,29472,6037295,4.881656437195797
Texas,48,2019,April,4,29527,6037295,4.890766477371074
Texas,48,2019,May,5,31399,6037295,5.20083911751869
Texas,48,2019,June,6,30086,6037295,4.98335761297071
Texas,48,2019,July,7,33653,6037295,5.574185127610958
Texas,48,2019,August,8,34444,6037295,5.705204069040853
Texas,48,2019,September,9,33262,6037295,5.509421023819442
Texas,48,2019,October,10,33432,6037295,5.537579329815753
Texas,48,2019,November,11,30458,6037295,5.0449746119744026
Texas,48,2019,December,12,32377,6037295,5.362832195544528
Texas,48,2020,January,1,31514,6115424,5.153199516501227
Texas,48,2020,February,2,28462,6115424,4.654133548221677
Texas,48,2020,March,3,30309,6115424,4.9561567603489145
Texas,48,2020,April,4,29011,6115424,4.743906554966589
Texas,48,2020,May,5,29461,6115424,4.817490986724715
Texas,48,2020,June,6,29663,6115424,4.850522220536139
Texas,48,2020,July,7,32483,6115424,5.31165132622039
Texas,48,2020,August,8,32708,6115424,5.348443542099452
Texas,48,2020,September,9,32451,6115424,5.306418655517589
Texas,48,2020,October,10,31956,6115424,5.225475780583652
Texas,48,2020,November,11,29808,6115424,4.874232759658202
Texas,48,2020,December,12,30364,6115424,4.965150413119352
Utah,49,2010,January,1,3953,602120,6.56513651763768
Utah,49,2010,February,2,3857,602120,6.405699860492925
Utah,49,2010,March,3,4631,602120,7.691157908722514
Utah,49,2010,April,4,4382,602120,7.277619079253305
Utah,49,2010,May,5,4628,602120,7.68617551318674
Utah,49,2010,June,6,4738,602120,7.868863349498439
Utah,49,2010,July,7,4624,602120,7.679532319139042
Utah,49,2010,August,8,4692,602120,7.79246661794991
Utah,49,2010,September,9,4378,602120,7.270975885205607
Utah,49,2010,October,10,4314,602120,7.164684780442436
Utah,49,2010,November,11,3919,602120,6.508669368232246
Utah,49,2010,December,12,4142,602120,6.879027436391417
Utah,49,2011,January,1,3943,612671,6.4357542628915025
Utah,49,2011,February,2,3829,612671,6.249683761757942
Utah,49,2011,March,3,4465,612671,7.287761294397809
Utah,49,2011,April,4,4417,612671,7.20941582023631
Utah,49,2011,May,5,4629,612671,7.5554416644495985
Utah,49,2011,June,6,4572,612671,7.462406413882818
Utah,49,2011,July,7,4553,612671,7.431394663693891
Utah,49,2011,August,8,4735,612671,7.728454586556243
Utah,49,2011,September,9,4297,612671,7.013552134832561
Utah,49,2011,October,10,4138,612671,6.754032751672594
Utah,49,2011,November,11,3771,612671,6.155016313812797
Utah,49,2011,December,12,3874,612671,6.323132643784348
Utah,49,2012,January,1,3762,619413,6.073492161126744
Utah,49,2012,February,2,3791,619413,6.120310681241756
Utah,49,2012,March,3,4442,619413,7.1713057362373736
Utah,49,2012,April,4,4109,619413,6.633699970778785
Utah,49,2012,May,5,4585,619413,7.402169473356226
Utah,49,2012,June,6,4381,619413,7.072825400823037
Utah,49,2012,July,7,4675,619413,7.547468328885574
Utah,49,2012,August,8,4727,619413,7.631418778746975
Utah,49,2012,September,9,4398,619413,7.100270740200803
Utah,49,2012,October,10,4437,619413,7.163233577596854
Utah,49,2012,November,11,4130,619413,6.667603037068967
Utah,49,2012,December,12,4028,619413,6.502931000802373
Utah,49,2013,January,1,3938,629778,6.252997087862707
Utah,49,2013,February,2,3886,629778,6.170428309658324
Utah,49,2013,March,3,4327,629778,6.870675063276265
Utah,49,2013,April,4,4366,629778,6.932601646929553
Utah,49,2013,May,5,4524,629778,7.183483703781333
Utah,49,2013,June,6,4408,629778,6.999291813940785
Utah,49,2013,July,7,4674,629778,7.421662871678591
Utah,49,2013,August,8,4467,629778,7.092975619980374
Utah,49,2013,September,9,4232,629778,6.719828256941335
Utah,49,2013,October,10,4302,629778,6.830978535293389
Utah,49,2013,November,11,3932,629778,6.243469921146817
Utah,49,2013,December,12,3901,629778,6.19424622644805
Utah,49,2014,January,1,3987,639388,6.2356503406382355
Utah,49,2014,February,2,3741,639388,5.850907430230158
Utah,49,2014,March,3,4382,639388,6.85342859109023
Utah,49,2014,April,4,4296,639388,6.718924972004479
Utah,49,2014,May,5,4532,639388,7.088027926704911
Utah,49,2014,June,6,4382,639388,6.85342859109023
Utah,49,2014,July,7,4650,639388,7.2725794040551275
Utah,49,2014,August,8,4608,639388,7.206891590083017
Utah,49,2014,September,9,4327,639388,6.7674088346981804
Utah,49,2014,October,10,4410,639388,6.897220467071637
Utah,49,2014,November,11,3760,639388,5.8806233460746835
Utah,49,2014,December,12,4079,639388,6.3795379331485735
Utah,49,2015,January,1,3931,651344,6.035213343486698
Utah,49,2015,February,2,3710,651344,5.695914908251247
Utah,49,2015,March,3,4271,651344,6.557210936156624
Utah,49,2015,April,4,4237,651344,6.5050111768896315
Utah,49,2015,May,5,4534,651344,6.960991426957184
Utah,49,2015,June,6,4491,651344,6.894974084354811
Utah,49,2015,July,7,4534,651344,6.960991426957184
Utah,49,2015,August,8,4539,651344,6.968667862143507
Utah,49,2015,September,9,4270,651344,6.555675649119359
Utah,49,2015,October,10,4277,651344,6.566422658380211
Utah,49,2015,November,11,3996,651344,6.13500700090889
Utah,49,2015,December,12,3988,651344,6.122724704610774
Utah,49,2016,January,1,3809,662673,5.747932992592123
Utah,49,2016,February,2,3842,662673,5.797731309409015
Utah,49,2016,March,3,4401,662673,6.641284615489087
Utah,49,2016,April,4,4306,662673,6.497925824652581
Utah,49,2016,May,5,4438,662673,6.697119091920148
Utah,49,2016,June,6,4446,662673,6.709191411148485
Utah,49,2016,July,7,4412,662673,6.6578840544280515
Utah,49,2016,August,8,4695,662673,7.084942347130485
Utah,49,2016,September,9,4320,662673,6.519052383302172
Utah,49,2016,October,10,4135,662673,6.2398800011468705
Utah,49,2016,November,11,3822,662673,5.767550511338172
Utah,49,2016,December,12,3838,662673,5.791695149794846
Utah,49,2017,January,1,3753,675124,5.558978795006547
Utah,49,2017,February,2,3617,675124,5.357534319621284
Utah,49,2017,March,3,4162,675124,6.1647934305401675
Utah,49,2017,April,4,4010,675124,5.9396496051095795
Utah,49,2017,May,5,4363,675124,6.4625165154845625
Utah,49,2017,June,6,4367,675124,6.468441352995894
Utah,49,2017,July,7,4307,675124,6.3795687903259255
Utah,49,2017,August,8,4416,675124,6.541020612509702
Utah,49,2017,September,9,4094,675124,6.064071192847536
Utah,49,2017,October,10,3946,675124,5.84485220492828
Utah,49,2017,November,11,3835,675124,5.680437963988838
Utah,49,2017,December,12,3715,675124,5.5026928386489
Utah,49,2018,January,1,3706,690263,5.368968060000319
Utah,49,2018,February,2,3528,690263,5.111095336125506
Utah,49,2018,March,3,3951,690263,5.723905236120146
Utah,49,2018,April,4,3920,690263,5.6789948179172285
Utah,49,2018,May,5,4120,690263,5.968739451484434
Utah,49,2018,June,6,4050,690263,5.8673288297359125
Utah,49,2018,July,7,4246,690263,6.151278570631773
Utah,49,2018,August,8,4322,690263,6.261381531387312
Utah,49,2018,September,9,3908,690263,5.661610139903196
Utah,49,2018,October,10,4145,690263,6.0049575306803344
Utah,49,2018,November,11,3686,690263,5.339993596643598
Utah,49,2018,December,12,3627,690263,5.254518929741272
Utah,49,2019,January,1,3765,702260,5.361262210577279
Utah,49,2019,February,2,3529,702260,5.0252043402728335
Utah,49,2019,March,3,3922,702260,5.584826132771338
Utah,49,2019,April,4,3815,702260,5.432460911912966
Utah,49,2019,May,5,4178,702260,5.949363483610059
Utah,49,2019,June,6,3966,702260,5.647480989946743
Utah,49,2019,July,7,4416,702260,6.288269301967932
Utah,49,2019,August,8,4130,702260,5.881012730327799
Utah,49,2019,September,9,3985,702260,5.674536496454305
Utah,49,2019,October,10,4068,702260,5.792726340671546
Utah,49,2019,November,11,3508,702260,4.995300885711845
Utah,49,2019,December,12,3544,702260,5.04656395067354
Utah,49,2020,January,1,3682,713339,5.161641239298566
Utah,49,2020,February,2,3531,713339,4.949960677882466
Utah,49,2020,March,3,3995,713339,5.600422800379623
Utah,49,2020,April,4,3882,713339,5.442012843823203
Utah,49,2020,May,5,3880,713339,5.439209127777957
Utah,49,2020,June,6,4114,713339,5.7672439050717825
Utah,49,2020,July,7,4218,713339,5.913037139424594
Utah,49,2020,August,8,4022,713339,5.638272966990449
Utah,49,2020,September,9,3805,713339,5.334069776081218
Utah,49,2020,October,10,3779,713339,5.297621467493015
Utah,49,2020,November,11,3367,713339,4.720055962172263
Utah,49,2020,December,12,3427,713339,4.804167443529654
Vermont,50,2010,January,1,484,118297,4.091397076848948
Vermont,50,2010,February,2,420,118297,3.5503858931333845
Vermont,50,2010,March,3,530,118297,4.480248865144509
Vermont,50,2010,April,4,542,118297,4.5816884620911775
Vermont,50,2010,May,5,548,118297,4.632408260564511
Vermont,50,2010,June,6,567,118297,4.79302095573007
Vermont,50,2010,July,7,545,118297,4.607048361327844
Vermont,50,2010,August,8,536,118297,4.530968663617843
Vermont,50,2010,September,9,538,118297,4.5478752631089545
Vermont,50,2010,October,10,554,118297,4.683128059037846
Vermont,50,2010,November,11,502,118297,4.24355647226895
Vermont,50,2010,December,12,457,118297,3.8631579837189447
Vermont,50,2011,January,1,462,117349,3.9369743244509965
Vermont,50,2011,February,2,432,117349,3.6813266410450876
Vermont,50,2011,March,3,520,117349,4.431226512369087
Vermont,50,2011,April,4,452,117349,3.85175842998236
Vermont,50,2011,May,5,523,117349,4.456791280709678
Vermont,50,2011,June,6,541,117349,4.610179890753224
Vermont,50,2011,July,7,548,117349,4.669831016881269
Vermont,50,2011,August,8,582,117349,4.959565058074632
Vermont,50,2011,September,9,551,117349,4.6953957852218595
Vermont,50,2011,October,10,486,117349,4.141492471175724
Vermont,50,2011,November,11,526,117349,4.482356049050269
Vermont,50,2011,December,12,455,117349,3.877323198322951
Vermont,50,2012,January,1,466,116464,4.00123643357604
Vermont,50,2012,February,2,457,116464,3.923959335073499
Vermont,50,2012,March,3,473,116464,4.061340843522462
Vermont,50,2012,April,4,489,116464,4.1987223519714245
Vermont,50,2012,May,5,582,116464,4.9972523698310205
Vermont,50,2012,June,6,474,116464,4.069927187800522
Vermont,50,2012,July,7,555,116464,4.765421074323396
Vermont,50,2012,August,8,560,116464,4.808352795713697
Vermont,50,2012,September,9,489,116464,4.1987223519714245
Vermont,50,2012,October,10,516,116464,4.43055364747905
Vermont,50,2012,November,11,445,116464,3.820923203736777
Vermont,50,2012,December,12,503,116464,4.318931171864267
Vermont,50,2013,January,1,453,116335,3.8939270211028494
Vermont,50,2013,February,2,438,116335,3.7649890402716295
Vermont,50,2013,March,3,516,116335,4.435466540593974
Vermont,50,2013,April,4,440,116335,3.7821807710491253
Vermont,50,2013,May,5,548,116335,4.71053423303391
Vermont,50,2013,June,6,519,116335,4.4612541367602185
Vermont,50,2013,July,7,551,116335,4.736321829200155
Vermont,50,2013,August,8,536,116335,4.607383848368935
Vermont,50,2013,September,9,525,116335,4.512829329092707
Vermont,50,2013,October,10,486,116335,4.177590578931534
Vermont,50,2013,November,11,482,116335,4.143207117376542
Vermont,50,2013,December,12,481,116335,4.134611251987794
Vermont,50,2014,January,1,474,115981,4.086876298704098
Vermont,50,2014,February,2,463,115981,3.992033177848096
Vermont,50,2014,March,3,534,115981,4.604202412464111
Vermont,50,2014,April,4,517,115981,4.457626680232107
