year,period,periodName,value,state,state_code
2010,M09,September,65.2,Nevada,32
2010,M10,October,65.2,Nevada,32
2010,M11,November,65.2,Nevada,32
2010,M12,December,65.2,Nevada,32
2011,M01,January,65.1,Nevada,32
2011,M02,February,65.1,Nevada,32
2011,M03,March,65,Nevada,32
2011,M04,April,65,Nevada,32
2011,M05,May,65,Nevada,32
2011,M06,June,65,Nevada,32
2011,M07,July,65.1,Nevada,32
2011,M08,August,65.1,Nevada,32
2011,M09,September,65,Nevada,32
2011,M10,October,65,Nevada,32
2011,M11,November,64.9,Nevada,32
2011,M12,December,64.8,Nevada,32
2012,M01,January,64.7,Nevada,32
2012,M02,February,64.6,Nevada,32
2012,M03,March,64.5,Nevada,32
2012,M04,April,64.5,Nevada,32
2012,M05,May,64.5,Nevada,32
2012,M06,June,64.4,Nevada,32
2012,M07,July,64.4,Nevada,32
2012,M08,August,64.3,Nevada,32
2012,M09,September,64.3,Nevada,32
2012,M10,October,64.2,Nevada,32
2012,M11,November,64.1,Nevada,32
2012,M12,December,64,Nevada,32
2013,M01,January,64,Nevada,32
2013,M02,February,63.9,Nevada,32
2013,M03,March,63.8,Nevada,32
2013,M04,April,63.8,Nevada,32
2013,M05,May,63.8,Nevada,32
2013,M06,June,63.8,Nevada,32
2013,M07,July,63.7,Nevada,32
2013,M08,August,63.6,Nevada,32
2013,M09,September,63.5,Nevada,32
2013,M10,October,63.3,Nevada,32
2013,M11,November,63.2,Nevada,32
2013,M12,December,63.2,Nevada,32
2014,M01,January,63.2,Nevada,32
2014,M02,February,63.1,Nevada,32
2014,M03,March,63.1,Nevada,32
2014,M04,April,63,Nevada,32
2014,M05,May,63,Nevada,32
2014,M06,June,62.9,Nevada,32
2014,M07,July,62.9,Nevada,32
2014,M08,August,62.9,Nevada,32
2014,M09,September,62.9,Nevada,32
2014,M10,October,62.9,Nevada,32
2014,M11,November,62.8,Nevada,32
2014,M12,December,62.8,Nevada,32
2015,M01,January,62.7,Nevada,32
2015,M02,February,62.7,Nevada,32
2015,M03,March,62.7,Nevada,32
2015,M04,April,62.7,Nevada,32
2015,M05,May,62.6,Nevada,32
2015,M06,June,62.6,Nevada,32
2015,M07,July,62.5,Nevada,32
2015,M08,August,62.4,Nevada,32
2015,M09,September,62.3,Nevada,32
2015,M10,October,62.3,Nevada,32
2015,M11,November,62.2,Nevada,32
2015,M12,December,62.2,Nevada,32
2016,M01,January,62.2,Nevada,32
2016,M02,February,62.2,Nevada,32
2016,M03,March,62.2,Nevada,32
2016,M04,April,62.1,Nevada,32
2016,M05,May,62.1,Nevada,32
2016,M06,June,62,Nevada,32
2016,M07,July,62,Nevada,32
2016,M08,August,62,Nevada,32
2016,M09,September,62,Nevada,32
2016,M10,October,62,Nevada,32
2016,M11,November,61.9,Nevada,32
2016,M12,December,62,Nevada,32
2017,M01,January,62,Nevada,32
2017,M02,February,62.1,Nevada,32
2017,M03,March,62.2,Nevada,32
2017,M04,April,62.3,Nevada,32
2017,M05,May,62.4,Nevada,32
2017,M06,June,62.5,Nevada,32
2017,M07,July,62.6,Nevada,32
2017,M08,August,62.6,Nevada,32
2017,M09,September,62.6,Nevada,32
2017,M10,October,62.7,Nevada,32
2017,M11,November,62.7,Nevada,32
2017,M12,December,62.7,Nevada,32
2018,M01,January,62.8,Nevada,32
2018,M02,February,62.9,Nevada,32
2018,M03,March,63,Nevada,32
2018,M04,April,63.1,Nevada,32
2018,M05,May,63.2,Nevada,32
2018,M06,June,63.3,Nevada,32
2018,M07,July,63.3,Nevada,32
2018,M08,August,63.4,Nevada,32
2018,M09,September,63.5,Nevada,32
2018,M10,October,63.5,Nevada,32
2018,M11,November,63.7,Nevada,32
2018,M12,December,63.8,Nevada,32
2019,M01,January,63.9,Nevada,32
2019,M02,February,63.9,Nevada,32
2019,M03,March,64,Nevada,32
2019,M04,April,64.1,Nevada,32
2019,M05,May,64.2,Nevada,32
2019,M06,June,64.3,Nevada,32
2019,M07,July,64.4,Nevada,32
2019,M08,August,64.6,Nevada,32
2019,M09,September,64.7,Nevada,32
2019,M10,October,64.8,Nevada,32
2019,M11,November,64.9,Nevada,32
2019,M12,December,64.9,Nevada,32
2020,M01,January,64.9,Nevada,32
2020,M02,February,64.9,Nevada,32
2020,M03,March,64.3,Nevada,32
2020,M04,April,60.6,Nevada,32
2020,M05,May,58,Nevada,32
2020,M06,June,60.7,Nevada,32
2020,M07,July,60.9,Nevada,32
2020,M08,August,61.3,Nevada,32
2020,M09,September,61.7,Nevada,32
2020,M10,October,62,Nevada,32
2020,M11,November,60.4,Nevada,32
2020,M12,December,60.6,Nevada,32
2021,M01,January,61.3,Nevada,32
2021,M02,February,61.7,Nevada,32
2021,M03,March,61.8,Nevada,32
2021,M04,April,62,Nevada,32
2021,M05,May,62.1,Nevada,32
2021,M06,June,62.2,Nevada,32
2021,M07,July,62.4,Nevada,32
2021,M08,August,62.1,Nevada,32
2021,M09,September,61.6,Nevada,32
2021,M10,October,61.1,Nevada,32
2021,M11,November,60.9,Nevada,32
2021,M12,December,60.7,Nevada,32
2010,M01,January,69.7,New Hampshire,33
2010,M02,February,69.7,New Hampshire,33
2010,M03,March,69.8,New Hampshire,33
2010,M04,April,70.4,New Hampshire,33
2010,M05,May,70.4,New Hampshire,33
2010,M06,June,70.3,New Hampshire,33
2010,M07,July,70.3,New Hampshire,33
2010,M08,August,70.2,New Hampshire,33
2010,M09,September,70.1,New Hampshire,33
2010,M10,October,70,New Hampshire,33
2010,M11,November,69.9,New Hampshire,33
2010,M12,December,69.8,New Hampshire,33
2011,M01,January,69.7,New Hampshire,33
2011,M02,February,69.6,New Hampshire,33
2011,M03,March,69.6,New Hampshire,33
2011,M04,April,69.5,New Hampshire,33
2011,M05,May,69.4,New Hampshire,33
2011,M06,June,69.4,New Hampshire,33
2011,M07,July,69.4,New Hampshire,33
2011,M08,August,69.4,New Hampshire,33
2011,M09,September,69.5,New Hampshire,33
2011,M10,October,69.5,New Hampshire,33
2011,M11,November,69.5,New Hampshire,33
2011,M12,December,69.4,New Hampshire,33
2012,M01,January,69.4,New Hampshire,33
2012,M02,February,69.3,New Hampshire,33
2012,M03,March,69.2,New Hampshire,33
2012,M04,April,69.2,New Hampshire,33
2012,M05,May,69.2,New Hampshire,33
2012,M06,June,69.3,New Hampshire,33
2012,M07,July,69.3,New Hampshire,33
2012,M08,August,69.4,New Hampshire,33
2012,M09,September,69.4,New Hampshire,33
2012,M10,October,69.4,New Hampshire,33
2012,M11,November,69.4,New Hampshire,33
2012,M12,December,69.4,New Hampshire,33
2013,M01,January,69.4,New Hampshire,33
2013,M02,February,69.3,New Hampshire,33
2013,M03,March,69.2,New Hampshire,33
2013,M04,April,69.2,New Hampshire,33
2013,M05,May,69.2,New Hampshire,33
2013,M06,June,69.2,New Hampshire,33
2013,M07,July,69.2,New Hampshire,33
2013,M08,August,69.1,New Hampshire,33
2013,M09,September,69,New Hampshire,33
2013,M10,October,68.9,New Hampshire,33
2013,M11,November,68.8,New Hampshire,33
2013,M12,December,68.7,New Hampshire,33
2014,M01,January,68.7,New Hampshire,33
2014,M02,February,68.7,New Hampshire,33
2014,M03,March,68.6,New Hampshire,33
2014,M04,April,68.6,New Hampshire,33
2014,M05,May,68.6,New Hampshire,33
2014,M06,June,68.6,New Hampshire,33
2014,M07,July,68.6,New Hampshire,33
2014,M08,August,68.6,New Hampshire,33
2014,M09,September,68.7,New Hampshire,33
2014,M10,October,68.7,New Hampshire,33
2014,M11,November,68.8,New Hampshire,33
2014,M12,December,68.8,New Hampshire,33
2015,M01,January,68.8,New Hampshire,33
2015,M02,February,68.8,New Hampshire,33
2015,M03,March,68.8,New Hampshire,33
2015,M04,April,68.7,New Hampshire,33
2015,M05,May,68.6,New Hampshire,33
2015,M06,June,68.5,New Hampshire,33
2015,M07,July,68.4,New Hampshire,33
2015,M08,August,68.3,New Hampshire,33
2015,M09,September,68.2,New Hampshire,33
2015,M10,October,68.2,New Hampshire,33
2015,M11,November,68.3,New Hampshire,33
2015,M12,December,68.4,New Hampshire,33
2016,M01,January,68.5,New Hampshire,33
2016,M02,February,68.6,New Hampshire,33
2016,M03,March,68.6,New Hampshire,33
2016,M04,April,68.7,New Hampshire,33
2016,M05,May,68.7,New Hampshire,33
2016,M06,June,68.7,New Hampshire,33
2016,M07,July,68.6,New Hampshire,33
2016,M08,August,68.6,New Hampshire,33
2016,M09,September,68.5,New Hampshire,33
2016,M10,October,68.4,New Hampshire,33
2016,M11,November,68.4,New Hampshire,33
2016,M12,December,68.3,New Hampshire,33
2017,M01,January,68.3,New Hampshire,33
2017,M02,February,68.3,New Hampshire,33
2017,M03,March,68.3,New Hampshire,33
2017,M04,April,68.3,New Hampshire,33
2017,M05,May,68.3,New Hampshire,33
2017,M06,June,68.3,New Hampshire,33
2017,M07,July,68.3,New Hampshire,33
2017,M08,August,68.2,New Hampshire,33
2017,M09,September,68.2,New Hampshire,33
2017,M10,October,68.1,New Hampshire,33
2017,M11,November,68.1,New Hampshire,33
2017,M12,December,68.2,New Hampshire,33
2018,M01,January,68.2,New Hampshire,33
2018,M02,February,68.4,New Hampshire,33
2018,M03,March,68.5,New Hampshire,33
2018,M04,April,68.7,New Hampshire,33
2018,M05,May,68.8,New Hampshire,33
2018,M06,June,68.8,New Hampshire,33
2018,M07,July,68.7,New Hampshire,33
2018,M08,August,68.7,New Hampshire,33
2018,M09,September,68.7,New Hampshire,33
2018,M10,October,68.7,New Hampshire,33
2018,M11,November,68.7,New Hampshire,33
2018,M12,December,68.8,New Hampshire,33
2019,M01,January,68.8,New Hampshire,33
2019,M02,February,68.9,New Hampshire,33
2019,M03,March,68.9,New Hampshire,33
2019,M04,April,68.8,New Hampshire,33
2019,M05,May,68.8,New Hampshire,33
2019,M06,June,68.9,New Hampshire,33
2019,M07,July,68.9,New Hampshire,33
2019,M08,August,69,New Hampshire,33
2019,M09,September,69,New Hampshire,33
2019,M10,October,69.1,New Hampshire,33
2019,M11,November,69,New Hampshire,33
2019,M12,December,68.9,New Hampshire,33
2020,M01,January,68.6,New Hampshire,33
2020,M02,February,68.4,New Hampshire,33
2020,M03,March,68.2,New Hampshire,33
2020,M04,April,65.1,New Hampshire,33
2020,M05,May,67.9,New Hampshire,33
2020,M06,June,67.4,New Hampshire,33
2020,M07,July,67.2,New Hampshire,33
2020,M08,August,67.2,New Hampshire,33
2020,M09,September,67.2,New Hampshire,33
2020,M10,October,67.2,New Hampshire,33
2020,M11,November,67.3,New Hampshire,33
2020,M12,December,67.4,New Hampshire,33
2021,M01,January,67.3,New Hampshire,33
2021,M02,February,67.1,New Hampshire,33
2021,M03,March,66.9,New Hampshire,33
2021,M04,April,66.7,New Hampshire,33
2021,M05,May,66.7,New Hampshire,33
2021,M06,June,66.2,New Hampshire,33
2021,M07,July,66.1,New Hampshire,33
2021,M08,August,66,New Hampshire,33
2021,M09,September,65.9,New Hampshire,33
2021,M10,October,65.6,New Hampshire,33
2021,M11,November,65.4,New Hampshire,33
2021,M12,December,65.3,New Hampshire,33
2010,M01,January,67.1,New Jersey,34
2010,M02,February,67.2,New Jersey,34
2010,M03,March,67.2,New Jersey,34
2010,M04,April,66.5,New Jersey,34
2010,M05,May,66.5,New Jersey,34
2010,M06,June,66.4,New Jersey,34
2010,M07,July,66.3,New Jersey,34
2010,M08,August,66.2,New Jersey,34
2010,M09,September,66.1,New Jersey,34
2010,M10,October,66,New Jersey,34
2010,M11,November,66,New Jersey,34
2010,M12,December,66,New Jersey,34
2011,M01,January,66,New Jersey,34
2011,M02,February,66,New Jersey,34
2011,M03,March,65.9,New Jersey,34
2011,M04,April,65.9,New Jersey,34
2011,M05,May,65.9,New Jersey,34
2011,M06,June,65.9,New Jersey,34
2011,M07,July,65.9,New Jersey,34
2011,M08,August,66,New Jersey,34
2011,M09,September,66,New Jersey,34
2011,M10,October,66,New Jersey,34
2011,M11,November,66,New Jersey,34
2011,M12,December,66,New Jersey,34
2012,M01,January,65.9,New Jersey,34
2012,M02,February,65.9,New Jersey,34
2012,M03,March,65.9,New Jersey,34
2012,M04,April,65.9,New Jersey,34
2012,M05,May,65.9,New Jersey,34
2012,M06,June,65.9,New Jersey,34
2012,M07,July,65.9,New Jersey,34
2012,M08,August,65.9,New Jersey,34
2012,M09,September,65.9,New Jersey,34
2012,M10,October,65.9,New Jersey,34
2012,M11,November,65.9,New Jersey,34
2012,M12,December,65.8,New Jersey,34
2013,M01,January,65.7,New Jersey,34
2013,M02,February,65.6,New Jersey,34
2013,M03,March,65.5,New Jersey,34
2013,M04,April,65.3,New Jersey,34
2013,M05,May,65.2,New Jersey,34
2013,M06,June,65.1,New Jersey,34
2013,M07,July,64.9,New Jersey,34
2013,M08,August,64.7,New Jersey,34
2013,M09,September,64.5,New Jersey,34
2013,M10,October,64.3,New Jersey,34
2013,M11,November,64.2,New Jersey,34
2013,M12,December,64.1,New Jersey,34
2014,M01,January,64,New Jersey,34
2014,M02,February,64.1,New Jersey,34
2014,M03,March,64.1,New Jersey,34
2014,M04,April,64.1,New Jersey,34
2014,M05,May,64.2,New Jersey,34
2014,M06,June,64.2,New Jersey,34
2014,M07,July,64.3,New Jersey,34
2014,M08,August,64.3,New Jersey,34
2014,M09,September,64.4,New Jersey,34
2014,M10,October,64.4,New Jersey,34
2014,M11,November,64.4,New Jersey,34
2014,M12,December,64.4,New Jersey,34
2015,M01,January,64.3,New Jersey,34
2015,M02,February,64.3,New Jersey,34
2015,M03,March,64.3,New Jersey,34
2015,M04,April,64.2,New Jersey,34
2015,M05,May,64.2,New Jersey,34
2015,M06,June,64.1,New Jersey,34
2015,M07,July,64,New Jersey,34
2015,M08,August,64,New Jersey,34
2015,M09,September,63.9,New Jersey,34
2015,M10,October,63.9,New Jersey,34
2015,M11,November,63.9,New Jersey,34
2015,M12,December,64,New Jersey,34
2016,M01,January,64.1,New Jersey,34
2016,M02,February,64.1,New Jersey,34
2016,M03,March,64.1,New Jersey,34
2016,M04,April,64,New Jersey,34
2016,M05,May,64,New Jersey,34
2016,M06,June,64,New Jersey,34
2016,M07,July,63.9,New Jersey,34
2016,M08,August,63.9,New Jersey,34
2016,M09,September,63.8,New Jersey,34
2016,M10,October,63.8,New Jersey,34
2016,M11,November,63.7,New Jersey,34
2016,M12,December,63.6,New Jersey,34
2017,M01,January,63.6,New Jersey,34
2017,M02,February,63.6,New Jersey,34
2017,M03,March,63.6,New Jersey,34
2017,M04,April,63.6,New Jersey,34
2017,M05,May,63.6,New Jersey,34
2017,M06,June,63.6,New Jersey,34
2017,M07,July,63.5,New Jersey,34
2017,M08,August,63.5,New Jersey,34
2017,M09,September,63.4,New Jersey,34
2017,M10,October,63.3,New Jersey,34
2017,M11,November,63.2,New Jersey,34
2017,M12,December,63.1,New Jersey,34
2018,M01,January,63,New Jersey,34
2018,M02,February,63,New Jersey,34
2018,M03,March,63.1,New Jersey,34
2018,M04,April,63.1,New Jersey,34
2018,M05,May,63.1,New Jersey,34
2018,M06,June,63.1,New Jersey,34
2018,M07,July,63,New Jersey,34
2018,M08,August,63,New Jersey,34
2018,M09,September,63,New Jersey,34
2018,M10,October,63,New Jersey,34
2018,M11,November,63.1,New Jersey,34
2018,M12,December,63.2,New Jersey,34
2019,M01,January,63.3,New Jersey,34
2019,M02,February,63.4,New Jersey,34
2019,M03,March,63.4,New Jersey,34
2019,M04,April,63.5,New Jersey,34
2019,M05,May,63.6,New Jersey,34
2019,M06,June,63.7,New Jersey,34
2019,M07,July,63.9,New Jersey,34
2019,M08,August,64.1,New Jersey,34
2019,M09,September,64.3,New Jersey,34
2019,M10,October,64.5,New Jersey,34
2019,M11,November,64.6,New Jersey,34
2019,M12,December,64.7,New Jersey,34
2020,M01,January,64.7,New Jersey,34
2020,M02,February,64.7,New Jersey,34
2020,M03,March,64.6,New Jersey,34
2020,M04,April,63.2,New Jersey,34
2020,M05,May,63.3,New Jersey,34
2020,M06,June,63.4,New Jersey,34
2020,M07,July,65.1,New Jersey,34
2020,M08,August,63.9,New Jersey,34
2020,M09,September,61.9,New Jersey,34
2020,M10,October,61.9,New Jersey,34
2020,M11,November,63.6,New Jersey,34
2020,M12,December,61.9,New Jersey,34
2021,M01,January,62.3,New Jersey,34
2021,M02,February,62.2,New Jersey,34
2021,M03,March,62.5,New Jersey,34
2021,M04,April,62.5,New Jersey,34
2021,M05,May,62.4,New Jersey,34
2021,M06,June,62.5,New Jersey,34
2021,M07,July,62.6,New Jersey,34
2021,M08,August,62.7,New Jersey,34
2021,M09,September,62.7,New Jersey,34
2021,M10,October,62.8,New Jersey,34
2021,M11,November,62.8,New Jersey,34
2021,M12,December,62.9,New Jersey,34
2010,M01,January,60.6,New Mexico,35
2010,M02,February,60.7,New Mexico,35
2010,M03,March,60.8,New Mexico,35
2010,M04,April,59.5,New Mexico,35
2010,M05,May,59.6,New Mexico,35
2010,M06,June,59.5,New Mexico,35
2010,M07,July,59.4,New Mexico,35
2010,M08,August,59.2,New Mexico,35
2010,M09,September,59,New Mexico,35
2010,M10,October,58.9,New Mexico,35
2010,M11,November,58.8,New Mexico,35
2010,M12,December,58.7,New Mexico,35
2011,M01,January,58.6,New Mexico,35
2011,M02,February,58.6,New Mexico,35
2011,M03,March,58.5,New Mexico,35
2011,M04,April,58.4,New Mexico,35
2011,M05,May,58.4,New Mexico,35
2011,M06,June,58.3,New Mexico,35
2011,M07,July,58.3,New Mexico,35
2011,M08,August,58.4,New Mexico,35
2011,M09,September,58.4,New Mexico,35
2011,M10,October,58.4,New Mexico,35
2011,M11,November,58.4,New Mexico,35
2011,M12,December,58.4,New Mexico,35
2012,M01,January,58.3,New Mexico,35
2012,M02,February,58.3,New Mexico,35
2012,M03,March,58.2,New Mexico,35
2012,M04,April,58.2,New Mexico,35
2012,M05,May,58.2,New Mexico,35
2012,M06,June,58.2,New Mexico,35
2012,M07,July,58.2,New Mexico,35
2012,M08,August,58.3,New Mexico,35
2012,M09,September,58.4,New Mexico,35
2012,M10,October,58.4,New Mexico,35
2012,M11,November,58.4,New Mexico,35
2012,M12,December,58.4,New Mexico,35
2013,M01,January,58.3,New Mexico,35
2013,M02,February,58.2,New Mexico,35
2013,M03,March,58.2,New Mexico,35
2013,M04,April,58.1,New Mexico,35
2013,M05,May,58.1,New Mexico,35
2013,M06,June,58.1,New Mexico,35
2013,M07,July,58,New Mexico,35
2013,M08,August,58,New Mexico,35
2013,M09,September,58,New Mexico,35
2013,M10,October,57.9,New Mexico,35
2013,M11,November,57.9,New Mexico,35
2013,M12,December,57.9,New Mexico,35
2014,M01,January,57.9,New Mexico,35
2014,M02,February,58,New Mexico,35
2014,M03,March,58,New Mexico,35
2014,M04,April,58,New Mexico,35
2014,M05,May,58,New Mexico,35
2014,M06,June,58,New Mexico,35
2014,M07,July,58.1,New Mexico,35
2014,M08,August,58.1,New Mexico,35
2014,M09,September,58.2,New Mexico,35
2014,M10,October,58.2,New Mexico,35
2014,M11,November,58.2,New Mexico,35
2014,M12,December,58.3,New Mexico,35
2015,M01,January,58.3,New Mexico,35
2015,M02,February,58.3,New Mexico,35
2015,M03,March,58.4,New Mexico,35
2015,M04,April,58.4,New Mexico,35
2015,M05,May,58.4,New Mexico,35
2015,M06,June,58.3,New Mexico,35
2015,M07,July,58.3,New Mexico,35
2015,M08,August,58.2,New Mexico,35
2015,M09,September,58.1,New Mexico,35
2015,M10,October,58.1,New Mexico,35
2015,M11,November,58.1,New Mexico,35
2015,M12,December,58.2,New Mexico,35
2016,M01,January,58.2,New Mexico,35
2016,M02,February,58.3,New Mexico,35
2016,M03,March,58.3,New Mexico,35
2016,M04,April,58.3,New Mexico,35
2016,M05,May,58.4,New Mexico,35
2016,M06,June,58.4,New Mexico,35
2016,M07,July,58.5,New Mexico,35
2016,M08,August,58.5,New Mexico,35
2016,M09,September,58.5,New Mexico,35
2016,M10,October,58.4,New Mexico,35
2016,M11,November,58.4,New Mexico,35
2016,M12,December,58.4,New Mexico,35
2017,M01,January,58.4,New Mexico,35
2017,M02,February,58.4,New Mexico,35
2017,M03,March,58.4,New Mexico,35
2017,M04,April,58.4,New Mexico,35
2017,M05,May,58.4,New Mexico,35
2017,M06,June,58.4,New Mexico,35
2017,M07,July,58.3,New Mexico,35
2017,M08,August,58.3,New Mexico,35
2017,M09,September,58.2,New Mexico,35
2017,M10,October,58.1,New Mexico,35
2017,M11,November,58,New Mexico,35
2017,M12,December,58,New Mexico,35
2018,M01,January,57.9,New Mexico,35
2018,M02,February,58,New Mexico,35
2018,M03,March,58,New Mexico,35
2018,M04,April,58,New Mexico,35
2018,M05,May,58.1,New Mexico,35
2018,M06,June,58.1,New Mexico,35
2018,M07,July,58.1,New Mexico,35
2018,M08,August,58.1,New Mexico,35
2018,M09,September,58.1,New Mexico,35
2018,M10,October,58.2,New Mexico,35
2018,M11,November,58.3,New Mexico,35
2018,M12,December,58.3,New Mexico,35
2019,M01,January,58.4,New Mexico,35
2019,M02,February,58.4,New Mexico,35
2019,M03,March,58.4,New Mexico,35
2019,M04,April,58.4,New Mexico,35
2019,M05,May,58.4,New Mexico,35
2019,M06,June,58.4,New Mexico,35
2019,M07,July,58.5,New Mexico,35
2019,M08,August,58.5,New Mexico,35
2019,M09,September,58.6,New Mexico,35
2019,M10,October,58.6,New Mexico,35
2019,M11,November,58.6,New Mexico,35
2019,M12,December,58.6,New Mexico,35
2020,M01,January,58.5,New Mexico,35
2020,M02,February,58.4,New Mexico,35
2020,M03,March,58.4,New Mexico,35
2020,M04,April,55,New Mexico,35
2020,M05,May,55.1,New Mexico,35
2020,M06,June,55.1,New Mexico,35
2020,M07,July,57.1,New Mexico,35
2020,M08,August,55.2,New Mexico,35
2020,M09,September,58,New Mexico,35
2020,M10,October,58,New Mexico,35
2020,M11,November,57.9,New Mexico,35
2020,M12,December,57.9,New Mexico,35
2021,M01,January,57.8,New Mexico,35
2021,M02,February,57.8,New Mexico,35
2021,M03,March,57.6,New Mexico,35
2021,M04,April,57.4,New Mexico,35
2021,M05,May,57.3,New Mexico,35
2021,M06,June,57.2,New Mexico,35
2021,M07,July,57.3,New Mexico,35
2021,M08,August,57.3,New Mexico,35
2021,M09,September,57.1,New Mexico,35
2021,M10,October,57.1,New Mexico,35
2021,M11,November,57,New Mexico,35
2021,M12,December,57,New Mexico,35
2010,M01,January,62.6,New York,36
2010,M02,February,62.7,New York,36
2010,M03,March,62.7,New York,36
2010,M04,April,63,New York,36
2010,M05,May,63,New York,36
2010,M06,June,62.9,New York,36
2010,M07,July,62.7,New York,36
2010,M08,August,62.6,New York,36
2010,M09,September,62.4,New York,36
2010,M10,October,62.3,New York,36
2010,M11,November,62.2,New York,36
2010,M12,December,62.1,New York,36
2011,M01,January,62,New York,36
2011,M02,February,61.9,New York,36
2011,M03,March,61.8,New York,36
2011,M04,April,61.6,New York,36
2011,M05,May,61.5,New York,36
2011,M06,June,61.5,New York,36
2011,M07,July,61.5,New York,36
2011,M08,August,61.5,New York,36
2011,M09,September,61.5,New York,36
2011,M10,October,61.6,New York,36
2011,M11,November,61.6,New York,36
2011,M12,December,61.6,New York,36
2012,M01,January,61.6,New York,36
2012,M02,February,61.6,New York,36
2012,M03,March,61.6,New York,36
2012,M04,April,61.6,New York,36
2012,M05,May,61.7,New York,36
2012,M06,June,61.7,New York,36
2012,M07,July,61.7,New York,36
2012,M08,August,61.7,New York,36
2012,M09,September,61.8,New York,36
2012,M10,October,61.8,New York,36
2012,M11,November,61.8,New York,36
2012,M12,December,61.8,New York,36
2013,M01,January,61.8,New York,36
2013,M02,February,61.7,New York,36
2013,M03,March,61.7,New York,36
2013,M04,April,61.7,New York,36
2013,M05,May,61.7,New York,36
2013,M06,June,61.8,New York,36
2013,M07,July,61.8,New York,36
2013,M08,August,61.7,New York,36
2013,M09,September,61.6,New York,36
2013,M10,October,61.4,New York,36
2013,M11,November,61.3,New York,36
2013,M12,December,61.2,New York,36
2014,M01,January,61.1,New York,36
2014,M02,February,61,New York,36
2014,M03,March,60.9,New York,36
2014,M04,April,60.8,New York,36
2014,M05,May,60.7,New York,36
2014,M06,June,60.6,New York,36
2014,M07,July,60.6,New York,36
2014,M08,August,60.6,New York,36
2014,M09,September,60.6,New York,36
2014,M10,October,60.6,New York,36
2014,M11,November,60.6,New York,36
2014,M12,December,60.6,New York,36
2015,M01,January,60.6,New York,36
2015,M02,February,60.7,New York,36
2015,M03,March,60.7,New York,36
2015,M04,April,60.8,New York,36
2015,M05,May,60.8,New York,36
2015,M06,June,60.7,New York,36
2015,M07,July,60.7,New York,36
2015,M08,August,60.6,New York,36
2015,M09,September,60.6,New York,36
2015,M10,October,60.6,New York,36
2015,M11,November,60.6,New York,36
2015,M12,December,60.7,New York,36
2016,M01,January,60.8,New York,36
2016,M02,February,60.8,New York,36
2016,M03,March,60.7,New York,36
2016,M04,April,60.6,New York,36
2016,M05,May,60.6,New York,36
2016,M06,June,60.5,New York,36
2016,M07,July,60.5,New York,36
2016,M08,August,60.5,New York,36
2016,M09,September,60.5,New York,36
2016,M10,October,60.5,New York,36
2016,M11,November,60.5,New York,36
2016,M12,December,60.5,New York,36
2017,M01,January,60.5,New York,36
2017,M02,February,60.6,New York,36
2017,M03,March,60.7,New York,36
2017,M04,April,60.8,New York,36
2017,M05,May,60.8,New York,36
2017,M06,June,60.9,New York,36
2017,M07,July,60.9,New York,36
2017,M08,August,60.9,New York,36
2017,M09,September,60.8,New York,36
2017,M10,October,60.7,New York,36
2017,M11,November,60.6,New York,36
2017,M12,December,60.5,New York,36
2018,M01,January,60.5,New York,36
2018,M02,February,60.5,New York,36
2018,M03,March,60.6,New York,36
2018,M04,April,60.6,New York,36
2018,M05,May,60.6,New York,36
2018,M06,June,60.6,New York,36
2018,M07,July,60.6,New York,36
2018,M08,August,60.5,New York,36
2018,M09,September,60.5,New York,36
2018,M10,October,60.6,New York,36
2018,M11,November,60.6,New York,36
2018,M12,December,60.6,New York,36
2019,M01,January,60.7,New York,36
2019,M02,February,60.7,New York,36
2019,M03,March,60.6,New York,36
2019,M04,April,60.6,New York,36
2019,M05,May,60.6,New York,36
2019,M06,June,60.6,New York,36
2019,M07,July,60.6,New York,36
2019,M08,August,60.7,New York,36
2019,M09,September,60.8,New York,36
2019,M10,October,60.9,New York,36
2019,M11,November,60.9,New York,36
2019,M12,December,60.9,New York,36
2020,M01,January,60.9,New York,36
2020,M02,February,60.8,New York,36
2020,M03,March,60.8,New York,36
2020,M04,April,56.8,New York,36
2020,M05,May,57.4,New York,36
2020,M06,June,59.5,New York,36
2020,M07,July,60.2,New York,36
2020,M08,August,60.4,New York,36
2020,M09,September,59.8,New York,36
2020,M10,October,59.3,New York,36
2020,M11,November,59.6,New York,36
2020,M12,December,59.8,New York,36
2021,M01,January,59.8,New York,36
2021,M02,February,59.9,New York,36
2021,M03,March,61.4,New York,36
2021,M04,April,61.3,New York,36
2021,M05,May,60.9,New York,36
2021,M06,June,60.9,New York,36
2021,M07,July,60.5,New York,36
2021,M08,August,60.4,New York,36
2021,M09,September,60.3,New York,36
2021,M10,October,60.2,New York,36
2021,M11,November,60.1,New York,36
2021,M12,December,59.8,New York,36
2010,M01,January,64.3,North Carolina,37
2010,M02,February,64.5,North Carolina,37
2010,M03,March,64.7,North Carolina,37
2010,M04,April,63.7,North Carolina,37
2010,M05,May,63.6,North Carolina,37
2010,M06,June,63.4,North Carolina,37
2010,M07,July,63.2,North Carolina,37
2010,M08,August,63,North Carolina,37
2010,M09,September,62.9,North Carolina,37
2010,M10,October,62.9,North Carolina,37
2010,M11,November,62.9,North Carolina,37
2010,M12,December,62.9,North Carolina,37
2011,M01,January,62.9,North Carolina,37
2011,M02,February,62.9,North Carolina,37
2011,M03,March,62.8,North Carolina,37
