State,State Code,Year,Month Code,Deaths_Female,Deaths_Male,Pop_Female,Pop_Male,mor_female,mor_male
District of Columbia,11,2014,2014/09,181,198,346293,312600,52.26787720225358,63.339731285988485
District of Columbia,11,2014,2014/10,202,208,346293,312600,58.33210604892389,66.53870761356366
District of Columbia,11,2014,2014/11,200,175,346293,312600,57.7545604444791,55.98208573256558
District of Columbia,11,2014,2014/12,226,217,346293,312600,65.26265330226138,69.41778630838132
District of Columbia,11,2015,2015/01,246,266,353627,318601,69.56482395292214,83.49000787819247
District of Columbia,11,2015,2015/02,195,217,353627,318601,55.14284825536512,68.11026958484123
District of Columbia,11,2015,2015/03,215,223,353627,318601,60.798524999505126,69.99350284525158
District of Columbia,11,2015,2015/04,207,204,353627,318601,58.53625430184913,64.02993085395212
District of Columbia,11,2015,2015/05,171,180,353627,318601,48.3560361623971,56.496997812310696
District of Columbia,11,2015,2015/06,194,189,353627,318601,54.86006441815812,59.32184770292623
District of Columbia,11,2015,2015/07,192,199,353627,318601,54.29449674374411,62.460569803610156
District of Columbia,11,2015,2015/08,198,205,353627,318601,55.99119976698612,64.34380306402052
District of Columbia,11,2015,2015/09,166,194,353627,318601,46.9421169763621,60.891208753268195
District of Columbia,11,2015,2015/10,194,216,353627,318601,54.86006441815812,67.79639737477284
District of Columbia,11,2015,2015/11,199,200,353627,318601,56.27398360419312,62.77444201367855
District of Columbia,11,2015,2015/12,198,203,353627,318601,55.99119976698612,63.71605864388373
District of Columbia,11,2016,2016/01,219,226,357940,323230,61.18343856512265,69.91925254462767
District of Columbia,11,2016,2016/02,203,195,357940,323230,56.713415656255236,60.32855861151502
District of Columbia,11,2016,2016/03,221,213,357940,323230,61.742191428731076,65.89734863719333
District of Columbia,11,2016,2016/04,205,226,357940,323230,57.27216851986366,69.91925254462767
District of Columbia,11,2016,2016/05,180,196,357940,323230,50.287757724758336,60.637935835163816
District of Columbia,11,2016,2016/06,199,205,357940,323230,55.595909929038385,63.42233084800297
District of Columbia,11,2016,2016/07,196,197,357940,323230,54.75778063362575,60.94731305881261
District of Columbia,11,2016,2016/08,195,219,357940,323230,54.47840420182153,67.7536119790861
District of Columbia,11,2016,2016/09,194,207,357940,323230,54.199027770017324,64.04108529530056
District of Columbia,11,2016,2016/10,195,223,357940,323230,54.47840420182153,68.99112087368128
District of Columbia,11,2016,2016/11,195,249,357940,323230,54.47840420182153,77.03492868854995
District of Columbia,11,2016,2016/12,231,248,357940,323230,64.5359557467732,76.72555146490116
District of Columbia,11,2017,2017/01,229,224,364773,329199,62.77876926197937,68.04394910069593
District of Columbia,11,2017,2017/02,195,211,364773,329199,53.45790395670732,64.09496991181626
District of Columbia,11,2017,2017/03,238,237,364773,329199,65.24605713690433,71.9929282895756
District of Columbia,11,2017,2017/04,211,218,364773,329199,57.844193512129465,66.221343321213
District of Columbia,11,2017,2017/05,192,240,364773,329199,52.63547466506567,72.90423117931707
District of Columbia,11,2017,2017/06,207,182,364773,329199,56.74762112327392,55.28570864431544
District of Columbia,11,2017,2017/07,179,202,364773,329199,49.07161440128518,61.361061242591866
District of Columbia,11,2017,2017/08,201,200,364773,329199,55.10276253999062,60.753525982764224
District of Columbia,11,2017,2017/09,187,199,364773,329199,51.26475917899625,60.4497583528504
District of Columbia,11,2017,2017/10,200,207,364773,329199,54.82861944277674,62.87989939216097
District of Columbia,11,2017,2017/11,199,171,364773,329199,54.554476345562854,51.944264715263415
District of Columbia,11,2017,2017/12,229,207,364773,329199,62.77876926197937,62.87989939216097
District of Columbia,11,2018,2018/01,245,259,369148,333307,66.36904439411835,77.70613878496401
District of Columbia,11,2018,2018/02,210,180,369148,333307,56.887752337815726,54.004266337040626
District of Columbia,11,2018,2018/03,220,213,369148,333307,59.596692925330764,63.905048498831405
District of Columbia,11,2018,2018/04,188,241,369148,333307,50.92808304528265,72.30571215125995
District of Columbia,11,2018,2018/05,192,207,369148,333307,52.01165928028866,62.10490628759672
District of Columbia,11,2018,2018/06,205,198,369148,333307,55.53328204405821,59.40469297074469
District of Columbia,11,2018,2018/07,188,225,369148,333307,50.92808304528265,67.50533292130078
District of Columbia,11,2018,2018/08,204,188,369148,333307,55.26238798530671,56.40445595202021
District of Columbia,11,2018,2018/09,192,209,369148,333307,52.01165928028866,62.704953691341615
District of Columbia,11,2018,2018/10,216,221,369148,333307,58.51311669032475,66.30523811381099
District of Columbia,11,2018,2018/11,197,190,369148,333307,53.366129574046184,57.0045033557651
District of Columbia,11,2018,2018/12,200,220,369148,333307,54.178811750300696,66.00521441193854
District of Columbia,11,2019,2019/01,214,224,371038,334711,57.67603318258507,66.92340556480067
District of Columbia,11,2019,2019/02,197,190,371038,334711,53.094292228828316,56.76538864871486
District of Columbia,11,2019,2019/03,210,191,371038,334711,56.59797648758348,57.06415385212915
District of Columbia,11,2019,2019/04,204,195,371038,334711,54.9808914450811,58.2592146657863
District of Columbia,11,2019,2019/05,182,196,371038,334711,49.05157962257235,58.557979869200594
District of Columbia,11,2019,2019/06,170,186,371038,334711,45.81740953756758,55.570327835057704
District of Columbia,11,2019,2019/07,197,212,371038,334711,53.094292228828316,63.338223123829216
District of Columbia,11,2019,2019/08,186,224,371038,334711,50.12963631757394,66.92340556480067
District of Columbia,11,2019,2019/09,187,228,371038,334711,50.39915049132434,68.11846637845784
District of Columbia,11,2019,2019/10,229,231,371038,334711,61.718745788841034,69.0147619887007
District of Columbia,11,2019,2019/11,199,220,371038,334711,53.63332057632911,65.72834475114352
District of Columbia,11,2019,2019/12,218,237,371038,334711,58.754089877586665,70.80735320918643
District of Columbia,11,2020,2020/01,222,239,374884,337932,59.218318199763125,70.72428772652486
District of Columbia,11,2020,2020/02,213,240,374884,337932,56.817575570043,71.02020524839317
District of Columbia,11,2020,2020/03,242,193,374884,337932,64.5533018213634,57.112081720582836
District of Columbia,11,2020,2020/04,348,446,374884,337932,92.8287150158449,131.97921475326396
District of Columbia,11,2020,2020/05,314,415,374884,337932,83.75924285912443,122.80577157534653
District of Columbia,11,2020,2020/06,225,260,374884,337932,60.01856574300317,76.93855568575927
District of Columbia,11,2020,2020/07,241,214,374884,337932,64.28655264028339,63.32634967981724
District of Columbia,11,2020,2020/08,209,233,374884,337932,55.75057884572294,68.94878259531504
District of Columbia,11,2020,2020/09,201,207,374884,337932,53.61658539708283,61.254927026739104
District of Columbia,11,2020,2020/10,212,256,374884,337932,56.55082638896299,75.75488559828605
District of Columbia,11,2020,2020/11,240,232,374884,337932,64.01980345920337,68.65286507344673
District of Columbia,11,2020,2020/12,273,323,374884,337932,72.82252643484385,95.58135956346247
Florida,12,2010,2010/01,7734,8318,9611955,9189355,80.4622992929118,90.51777845126236
Florida,12,2010,2010/02,6711,7305,9611955,9189355,69.8193031490472,79.49415383343009
Florida,12,2010,2010/03,7603,8205,9611955,9189355,79.09941317869257,89.28809475746665
Florida,12,2010,2010/04,6812,7319,9611955,9189355,70.87007793939942,79.64650402558178
Florida,12,2010,2010/05,6834,7521,9611955,9189355,71.09895957690189,81.84469965519887
Florida,12,2010,2010/06,6641,7114,9611955,9189355,69.09104339335754,77.4156619262179
Florida,12,2010,2010/07,6559,7410,9611955,9189355,68.23793910812108,80.6367802745677
Florida,12,2010,2010/08,6656,7173,9611955,9189355,69.24709905529105,78.05770916457139
Florida,12,2010,2010/09,6484,6984,9611955,9189355,67.45766079845359,76.00098157052372
Florida,12,2010,2010/10,6885,7360,9611955,9189355,71.62954882747579,80.09267244545455
Florida,12,2010,2010/11,6857,7314,9611955,9189355,71.33824492519992,79.59209324267046
Florida,12,2010,2010/12,7798,8194,9611955,9189355,81.12813678382805,89.16839103506176
Florida,12,2011,2011/01,8053,8415,9736166,9321376,82.71222984488966,90.2763712138637
Florida,12,2011,2011/02,6878,7410,9736166,9321376,70.64382427333305,79.49470121149496
Florida,12,2011,2011/03,7303,7978,9736166,9321376,75.00899224602374,85.5882221680576
Florida,12,2011,2011/04,6915,7475,9736166,9321376,71.02385066154378,80.19202315194667
Florida,12,2011,2011/05,7033,7542,9736166,9321376,72.23582671043201,80.91080115210458
Florida,12,2011,2011/06,6750,7087,9736166,9321376,69.32913838979327,76.0295475689426
Florida,12,2011,2011/07,6745,7392,9736166,9321376,69.2777834724675,79.30159667413909
Florida,12,2011,2011/08,6820,7396,9736166,9321376,70.04810723235408,79.34450879355151
Florida,12,2011,2011/09,6504,7193,9736166,9321376,66.80247645736524,77.16671873337155
Florida,12,2011,2011/10,6788,7508,9736166,9321376,69.71943576146914,80.54604813709908
Florida,12,2011,2011/11,6749,7267,9736166,9321376,69.31886740632812,77.9605929425012
Florida,12,2011,2011/12,7148,7627,9736166,9321376,73.41698980892478,81.82268368961836
Florida,12,2012,2012/01,7621,8068,9869741,9447827,77.21580535902613,85.39529777588011
Florida,12,2012,2012/02,6961,7479,9869741,9447827,70.5286997906024,79.16105999824086
Florida,12,2012,2012/03,7278,7854,9869741,9447827,73.74053685907259,83.13022666481933
Florida,12,2012,2012/04,6985,7510,9869741,9447827,70.77186726581782,79.48917777601135
Florida,12,2012,2012/05,7229,7502,9869741,9447827,73.2440699305078,79.40450222045767
Florida,12,2012,2012/06,6808,7355,9869741,9447827,68.97850713610418,77.84858888715893
Florida,12,2012,2012/07,7065,7483,9869741,9447827,71.58242551653585,79.2033977760177
Florida,12,2012,2012/08,6895,7447,9869741,9447827,69.85998923376003,78.82235777602617
Florida,12,2012,2012/09,6811,7304,9869741,9447827,69.00890307050611,77.30878222050426
Florida,12,2012,2012/10,7072,7637,9869741,9447827,71.65334936347367,80.83340222042592
Florida,12,2012,2012/11,7153,7734,9869741,9447827,72.47403959232568,81.86009333151422
Florida,12,2012,2012/12,7702,8338,9869741,9447827,78.03649558787814,88.2530977758166
Florida,12,2013,2013/01,8359,8555,9990213,9562647,83.67188967842827,89.46267701819382
Florida,12,2013,2013/02,7217,7612,9990213,9562647,72.24070197502296,79.60139070280437
Florida,12,2013,2013/03,7958,8393,9990213,9562647,79.65796124667212,87.76858541364122
Florida,12,2013,2013/04,7319,8015,9990213,9562647,73.26170122699085,83.81570500301852
Florida,12,2013,2013/05,7326,7649,9990213,9562647,73.3317698031063,79.9883128593997
Florida,12,2013,2013/06,7024,7537,9990213,9562647,70.30881123355428,78.81708903403002
Florida,12,2013,2013/07,6958,7647,9990213,9562647,69.64816465875153,79.96739814823239
Florida,12,2013,2013/08,6929,7464,9990213,9562647,69.35788055770182,78.05370207642298
Florida,12,2013,2013/09,6867,7276,9990213,9562647,68.73727316925074,76.08771922669528
Florida,12,2013,2013/10,7109,7678,9990213,9562647,71.15964394352753,80.29157617132579
Florida,12,2013,2013/11,6947,7676,9990213,9562647,69.53805689628439,80.27066146015846
Florida,12,2013,2013/12,7424,8173,9990213,9562647,74.31272986872251,85.46796718523647
Florida,12,2014,2014/01,7836,8740,10170011,9723286,77.05006415430623,89.88730764476125
Florida,12,2014,2014/02,7016,7718,10170011,9723286,68.98714268843958,79.3764577119299
Florida,12,2014,2014/03,7541,8364,10170011,9723286,74.14937899280541,86.02030219002094
Florida,12,2014,2014/04,7298,7892,10170011,9723286,71.76000104621322,81.16597619364482
Florida,12,2014,2014/05,7471,8001,10170011,9723286,73.46108081888997,82.2869963919605
Florida,12,2014,2014/06,7162,7806,10170011,9723286,70.42273602260607,80.28150154176274
Florida,12,2014,2014/07,7354,7944,10170011,9723286,72.31063958534558,81.70077482036423
Florida,12,2014,2014/08,7170,7922,10170011,9723286,70.50139867105355,81.47451386290602
Florida,12,2014,2014/09,7024,7451,10170011,9723286,69.06580533688705,76.63047245550527
Florida,12,2014,2014/10,7404,7900,10170011,9723286,72.80228113814233,81.24825290544781
Florida,12,2014,2014/11,7534,8108,10170011,9723286,74.08054917541386,83.38744741232541
Florida,12,2014,2014/12,8284,9016,10170011,9723286,81.45517246736507,92.72585420196424
Florida,12,2015,2015/01,8466,9209,10368733,9902539,81.64932012426205,92.99635174372956
Florida,12,2015,2015/02,7666,8396,10368733,9902539,73.9338162145751,84.78633611036523
Florida,12,2015,2015/03,8086,8883,10368733,9902539,77.98445576716075,89.70426675421324
Florida,12,2015,2015/04,7474,8205,10368733,9902539,72.08209527625024,82.85753784963634
Florida,12,2015,2015/05,7722,8516,10368733,9902539,74.47390148825319,85.99814653595406
Florida,12,2015,2015/06,7134,8070,10368733,9902539,68.80300611463329,81.4942511208489
Florida,12,2015,2015/07,7588,8192,10368733,9902539,73.18155458338063,82.72625838686422
Florida,12,2015,2015/08,7250,8305,10368733,9902539,69.92175418153789,83.86737987096036
Florida,12,2015,2015/09,7179,8013,10368733,9902539,69.23700320955318,80.91864116869421
Florida,12,2015,2015/10,7560,8245,10368733,9902539,72.9115119465416,83.26147465816595
Florida,12,2015,2015/11,7189,8115,10368733,9902539,69.33344700842427,81.94868003044472
Florida,12,2015,2015/12,7684,8590,10368733,9902539,74.10741505254306,86.74542963173384
Florida,12,2016,2016/01,8261,8899,10542288,10070151,78.3605987618627,88.37007508626236
Florida,12,2016,2016/02,7803,8771,10542288,10070151,74.01619079273873,87.09899186218757
Florida,12,2016,2016/03,8507,9314,10542288,10070151,80.69405806405592,92.49116522681736
Florida,12,2016,2016/04,7736,8598,10542288,10070151,73.38065512913326,85.38104344214898
Florida,12,2016,2016/05,7847,8515,10542288,10070151,74.43355749719605,84.55682541403799
Florida,12,2016,2016/06,7335,8137,10542288,10070151,69.57692675441992,80.80315776794211
Florida,12,2016,2016/07,7709,8515,10542288,10070151,73.12454374230717,84.55682541403799
Florida,12,2016,2016/08,7670,8464,10542288,10070151,72.75460507244728,84.05037819194568
Florida,12,2016,2016/09,7338,8098,10542288,10070151,69.60538357517837,80.41587459810683
Florida,12,2016,2016/10,7782,8643,10542288,10070151,73.81699304742955,85.82790863811277
Florida,12,2016,2016/11,7774,8587,10542288,10070151,73.74110819207368,85.27180972758005
Florida,12,2016,2016/12,8058,8952,10542288,10070151,76.43502055720731,88.89638298373083
Florida,12,2017,2017/01,8674,9462,10727581,10256819,80.85699842303684,92.25082357405351
Florida,12,2017,2017/02,7799,8688,10727581,10256819,72.70045315901133,84.70462430895972
Florida,12,2017,2017/03,8516,9408,10727581,10256819,79.38415939250423,91.7243445555586
Florida,12,2017,2017/04,7961,8832,10727581,10256819,74.21057925360806,86.1085683582795
Florida,12,2017,2017/05,7925,8836,10727581,10256819,73.87499567703101,86.14756680409394
Florida,12,2017,2017/06,7494,8546,10727581,10256819,69.85731452412244,83.32017948254718
Florida,12,2017,2017/07,7589,8675,10727581,10256819,70.74288229564522,84.57787936006281
Florida,12,2017,2017/08,7886,8796,10727581,10256819,73.51144680240587,85.75758234594956
Florida,12,2017,2017/09,7805,8834,10727581,10256819,72.7563837551075,86.12806758118673
Florida,12,2017,2017/10,8171,8927,10727581,10256819,76.16815011697418,87.0347814463724
Florida,12,2017,2017/11,7900,8754,10727581,10256819,73.64195152663028,85.34809866489796
Florida,12,2017,2017/12,8624,9534,10727581,10256819,80.39091012223538,92.95279559871341
Florida,12,2018,2018/01,9541,10497,10887548,10411777,87.63221985335909,100.81852502219361
Florida,12,2018,2018/02,8267,8943,10887548,10411777,75.93077890448795,85.89311891716467
Florida,12,2018,2018/03,8575,9443,10887548,10411777,78.75969869432492,90.69537313371195
Florida,12,2018,2018/04,7927,8858,10887548,10411777,72.80794537025233,85.07673570035163
Florida,12,2018,2018/05,7854,8881,10887548,10411777,72.13745464084292,85.29763939431281
Florida,12,2018,2018/06,7757,8523,10887548,10411777,71.24652860313452,81.85922537526496
Florida,12,2018,2018/07,7771,8855,10887548,10411777,71.37511586630893,85.04792217505235
Florida,12,2018,2018/08,7734,8579,10887548,10411777,71.03527809934799,82.39707784751825
Florida,12,2018,2018/09,7546,8607,10887548,10411777,69.30853485100594,82.66600408364489
Florida,12,2018,2018/10,7861,8879,10887548,10411777,72.20174827243012,85.27843037744661
Florida,12,2018,2018/11,7764,8711,10887548,10411777,71.31082223472173,83.66487296068674
Florida,12,2018,2018/12,8515,9538,10887548,10411777,78.20861042357747,91.60780143485593
Florida,12,2019,2019/01,8594,9539,10980681,10497056,78.26472693269206,90.8730981334195
Florida,12,2019,2019/02,7736,8902,10980681,10497056,70.45100390403837,84.80473001191953
Florida,12,2019,2019/03,8673,9449,10980681,10497056,78.9841722931392,90.01571488234416
Florida,12,2019,2019/04,8163,9282,10980681,10497056,74.33965161177161,88.42479262757101
Florida,12,2019,2019/05,8222,9370,10980681,10497056,74.87695890628277,89.26312291751135
Florida,12,2019,2019/06,7749,8966,10980681,10497056,70.56939364689676,85.41442476823978
Florida,12,2019,2019/07,8093,9048,10980681,10497056,73.70216838099567,86.1955961747751
Florida,12,2019,2019/08,7774,8800,10980681,10497056,70.79706622931674,83.83302899403414
Florida,12,2019,2019/09,7622,8499,10980681,10497056,69.41281692820327,80.96555834321546
Florida,12,2019,2019/10,8011,8867,10980681,10497056,72.95540231065814,84.4713031920569
Florida,12,2019,2019/11,8024,9113,10980681,10497056,73.07379205351654,86.81481741166284
Florida,12,2019,2019/12,8733,9773,10980681,10497056,79.53058649094714,93.10229458621541
Florida,12,2020,2020/01,8949,10062,11113132,10620180,80.52635386675871,94.74415687869697
Florida,12,2020,2020/02,8329,9279,11113132,10620180,74.94736857260402,87.37140048473755
Florida,12,2020,2020/03,8984,10057,11113132,10620180,80.84129658497713,94.69707669738177
Florida,12,2020,2020/04,8806,10084,11113132,10620180,79.23958790375207,94.95130967648383
Florida,12,2020,2020/05,8767,10022,11113132,10620180,78.88865173202298,94.36751542817542
Florida,12,2020,2020/06,8557,10023,11113132,10620180,76.99899542271251,94.37693146443846
Florida,12,2020,2020/07,11137,12627,11113132,10620180,100.2147729370982,118.89628989339164
Florida,12,2020,2020/08,10924,12518,11113132,10620180,98.29812153765474,117.86994194072041
Florida,12,2020,2020/09,9024,10432,11113132,10620180,81.20123112008388,98.22809029602135
Florida,12,2020,2020/10,9021,10310,11113132,10620180,81.17423602995088,97.0793338719306
Florida,12,2020,2020/11,8758,10458,11113132,10620180,78.80766646162397,98.47290723886036
Florida,12,2020,2020/12,10434,12123,11113132,10620180,93.88892348259698,114.15060761682005
Georgia,13,2010,2010/01,3395,3291,4958482,4729171,68.4685353299659,69.58936354807217
Georgia,13,2010,2010/02,2972,2918,4958482,4729171,59.937698674715364,61.70214610552251
Georgia,13,2010,2010/03,3111,3127,4958482,4729171,62.74097596804829,66.12152531595918
Georgia,13,2010,2010/04,2878,2870,4958482,4729171,58.041957195770806,60.687169061977244
Georgia,13,2010,2010/05,2836,2989,4958482,4729171,57.19492376900834,63.20346631576655
Georgia,13,2010,2010/06,2680,2880,4958482,4729171,54.04879961246204,60.89862261271584
Georgia,13,2010,2010/07,2808,2890,4958482,4729171,56.63023481783336,61.110076163454444
Georgia,13,2010,2010/08,2874,2772,4958482,4729171,57.96128734560295,58.614924264739
Georgia,13,2010,2010/09,2795,2801,4958482,4729171,56.36805780478784,59.22813956188093
Georgia,13,2010,2010/10,2985,2877,4958482,4729171,60.199875687760894,60.83518654749427
Georgia,13,2010,2010/11,3000,2941,4958482,4729171,60.50238762589034,62.18848927222128
Georgia,13,2010,2010/12,3362,3211,4958482,4729171,67.80300906608112,67.8977351421634
Georgia,13,2011,2011/01,3528,3430,5012403,4802807,70.38540197186859,71.41656951861692
Georgia,13,2011,2011/02,2990,2981,5012403,4802807,59.65202718137388,62.06786989358515
Georgia,13,2011,2011/03,3092,3140,5012403,4802807,61.68697927920002,65.37843390334028
Georgia,13,2011,2011/04,2883,2936,5012403,4802807,57.517322529732745,61.13091781535256
Georgia,13,2011,2011/05,2934,2884,5012403,4802807,58.53479857864581,60.04821763606158
Georgia,13,2011,2011/06,2790,2700,5012403,4802807,55.661925028773624,56.217124693955014
Georgia,13,2011,2011/07,2848,2850,5012403,4802807,56.8190546530277,59.34029828806363
Georgia,13,2011,2011/08,2823,2839,5012403,4802807,56.32029188395267,59.11126555782899
Georgia,13,2011,2011/09,2938,2775,5012403,4802807,58.61460062169782,57.77871149100932
Georgia,13,2011,2011/10,2997,2912,5012403,4802807,59.7916807567149,60.63121004029519
Georgia,13,2011,2011/11,2944,2813,5012403,4802807,58.73430368627582,58.5699154681835
Georgia,13,2011,2011/12,3147,3074,5012403,4802807,62.78425737116509,64.00423752193248
Georgia,13,2012,2012/01,3171,3134,5068921,4851024,62.55769225837215,64.60491640527856
Georgia,13,2012,2012/02,2936,2979,5068921,4851024,57.92159712096519,61.40971473239465
Georgia,13,2012,2012/03,3005,3043,5068921,4851024,59.28283356556553,62.72902381023058
Georgia,13,2012,2012/04,3072,3023,5068921,4851024,60.604613881336874,62.316739723406855
Georgia,13,2012,2012/05,2887,2942,5068921,4851024,56.95492196465481,60.64698917177074
Georgia,13,2012,2012/06,2808,2865,5068921,4851024,55.39640487590949,59.05969543749938
Georgia,13,2012,2012/07,2908,2962,5068921,4851024,57.36921131735926,61.05927325859447
Georgia,13,2012,2012/08,2874,3067,5068921,4851024,56.69845712726634,63.22376471441906
Georgia,13,2012,2012/09,2952,2964,5068921,4851024,58.237246151597155,61.100501667276845
Georgia,13,2012,2012/10,3027,2924,5068921,4851024,59.716850982684484,60.27593349362939
Georgia,13,2012,2012/11,3204,3081,5068921,4851024,63.20871838405057,63.51236357519567
Georgia,13,2012,2012/12,3562,3457,5068921,4851024,70.27136544444075,71.2633044074818
Georgia,13,2013,2013/01,3561,3573,5110806,4881361,69.67589847863526,73.19679900748991
Georgia,13,2013,2013/02,3079,3080,5110806,4881361,60.24490070646391,63.09715671510466
Georgia,13,2013,2013/03,3507,3394,5110806,4881361,68.61931366598536,69.52978892567053
Georgia,13,2013,2013/04,3051,3201,5110806,4881361,59.69704191471952,65.5759735860552
Georgia,13,2013,2013/05,3006,3112,5110806,4881361,58.8165545708446,63.75271159006679
Georgia,13,2013,2013/06,2902,2862,5110806,4881361,56.781650487222564,58.631189129425174
Georgia,13,2013,2013/07,2868,2998,5110806,4881361,56.11639338296151,61.41729734801421
Georgia,13,2013,2013/08,2900,3087,5110806,4881361,56.74251771638368,63.24055934400263
Georgia,13,2013,2013/09,2906,2922,5110806,4881361,56.85991602890034,59.86035451997916
Georgia,13,2013,2013/10,2869,3077,5110806,4881361,56.13595976838096,63.03569844557696
Georgia,13,2013,2013/11,3057,3300,5110806,4881361,59.814440227236176,67.60409648046928
Georgia,13,2013,2013/12,3336,3440,5110806,4881361,65.27346175926067,70.47214905842858
Georgia,13,2014,2014/01,3612,3769,5170356,4926987,69.8597930200551,76.49705590861109
Georgia,13,2014,2014/02,2967,3160,5170356,4926987,57.38482998075955,64.13656053892572
Georgia,13,2014,2014/03,3242,3266,5170356,4926987,62.70361267193207,66.28797681016816
Georgia,13,2014,2014/04,3167,3067,5170356,4926987,61.25303557433956,62.24899720660923
Georgia,13,2014,2014/05,3215,3219,5170356,4926987,62.18140491679877,65.33404695405123
Georgia,13,2014,2014/06,2964,2931,5170356,4926987,57.32680689685584,59.48868953784534
Georgia,13,2014,2014/07,2917,3118,5170356,4926987,56.41777858236454,63.28411258239569
Georgia,13,2014,2014/08,3035,3118,5170356,4926987,58.700019882576754,63.28411258239569
Georgia,13,2014,2014/09,2893,3021,5170356,4926987,55.95359391113494,61.31536373040968
Georgia,13,2014,2014/10,3091,3177,5170356,4926987,59.78311744877916,64.4815989975212
Georgia,13,2014,2014/11,3111,3342,5170356,4926987,60.16993800813716,67.83050168388915
Georgia,13,2014,2014/12,3756,3729,5170356,4926987,72.64490104743271,75.68520071191583
Georgia,13,2015,2015/01,3875,3663,5234978,4979882,74.02132348980263,73.55595975968909
Georgia,13,2015,2015/02,3368,3273,5234978,4979882,64.336469035782,65.72444889256413
Georgia,13,2015,2015/03,3502,3579,5234978,4979882,66.89617415775196,71.86917280369293
Georgia,13,2015,2015/04,3214,3314,5234978,4979882,61.394718373219526,66.547761573467
Georgia,13,2015,2015/05,3215,3305,5234978,4979882,61.41382065024915,66.36703439961028
Georgia,13,2015,2015/06,3009,3246,5234978,4979882,57.478751582146096,65.18226737099393
Georgia,13,2015,2015/07,3152,3344,5234978,4979882,60.210377197382684,67.15018548632277
Georgia,13,2015,2015/08,2968,3272,5234978,4979882,56.69555822393141,65.70436809546892
Georgia,13,2015,2015/09,3076,3149,5234978,4979882,58.758604143131066,63.23443005276029
Georgia,13,2015,2015/10,3213,3422,5234978,4979882,61.3756160961899,68.71648765974776
Georgia,13,2015,2015/11,3333,3323,5234978,4979882,63.667889339745074,66.72848874732374
Georgia,13,2015,2015/12,3490,3637,5234978,4979882,66.66694683339644,73.03385903521409
Georgia,13,2016,2016/01,3566,3690,5289906,5020465,67.41140579813705,73.49916790576172
Georgia,13,2016,2016/02,3308,3457,5289906,5020465,62.5341924790346,68.85816353664451
Georgia,13,2016,2016/03,3557,3640,5289906,5020465,67.24127044979627,72.5032442214018
Georgia,13,2016,2016/04,3289,3369,5289906,5020465,62.17501785475961,67.10533785217106
Georgia,13,2016,2016/05,3142,3423,5289906,5020465,59.39614049852682,68.18093543127978
Georgia,13,2016,2016/06,3089,3287,5289906,5020465,58.39423233607554,65.4720230098208
Georgia,13,2016,2016/07,3222,3362,5289906,5020465,60.90845470600045,66.96590853636067
Georgia,13,2016,2016/08,3207,3442,5289906,5020465,60.62489579209914,68.55938643133653
Georgia,13,2016,2016/09,3165,3302,5289906,5020465,59.830930833175486,65.77080011512878
Georgia,13,2016,2016/10,3205,3394,5289906,5020465,60.5870879369123,67.60329969435102
Georgia,13,2016,2016/11,3329,3502,5289906,5020465,62.93117495849643,69.75449485256844
Georgia,13,2016,2016/12,3659,3822,5289906,5020465,69.16947106432515,76.12840643247189
Georgia,13,2017,2017/01,3762,3818,5353872,5075507,70.26690215978267,75.22401210361842
Georgia,13,2017,2017/02,3317,3396,5353872,5075507,61.95516067623581,66.90957179253225
Georgia,13,2017,2017/03,3684,3719,5353872,5075507,68.81001264131828,73.27346804959583
Georgia,13,2017,2017/04,3302,3504,5353872,5075507,61.67498961499266,69.03743803328416
Georgia,13,2017,2017/05,3259,3511,5353872,5075507,60.871832572762294,69.1753552896292
Georgia,13,2017,2017/06,3105,3417,5353872,5075507,57.99540967733259,67.32332356156735
Georgia,13,2017,2017/07,3230,3461,5353872,5075507,60.33016852102553,68.19023203002183
Georgia,13,2017,2017/08,3218,3477,5353872,5075507,60.10603167203101,68.50547147309618
Georgia,13,2017,2017/09,3198,3338,5353872,5075507,59.73247025704014,65.76682881138771
Georgia,13,2017,2017/10,3412,3568,5353872,5075507,63.72957739744245,70.29839580558159
Georgia,13,2017,2017/11,3357,3525,5353872,5075507,62.702283506217555,69.45118980231926
Georgia,13,2017,2017/12,3725,3795,5353872,5075507,69.57581354204957,74.77085540419903
Georgia,13,2018,2018/01,4208,4527,5404059,5115416,77.86739560023308,88.497201400629
Georgia,13,2018,2018/02,3541,3567,5404059,5115416,65.52482125010108,69.7303992480768
Georgia,13,2018,2018/03,3593,3709,5404059,5115416,66.48706092957164,72.50632206647514
Georgia,13,2018,2018/04,3382,3589,5404059,5115416,62.58258838402764,70.16047179740612
Georgia,13,2018,2018/05,3465,3554,5404059,5115416,64.11847094933641,69.47626546892765
Georgia,13,2018,2018/06,3118,3365,5404059,5115416,57.69737154979248,65.78155129514393
Georgia,13,2018,2018/07,3255,3354,5404059,5115416,60.232503013012995,65.56651502047927
Georgia,13,2018,2018/08,3359,3523,5404059,5115416,62.156982371954115,68.87025414941814
Georgia,13,2018,2018/09,3188,3325,5404059,5115416,58.99269419523362,64.99960120545425
Georgia,13,2018,2018/10,3299,3582,5404059,5115416,61.046705818718856,70.02363053171042
Georgia,13,2018,2018/11,3488,3521,5404059,5115416,64.54407696140993,68.83115664493367
Georgia,13,2018,2018/12,3712,3978,5404059,5115416,68.68910942682157,77.7649364196382
